white_elo,black_elo,result,time_control,opening_moves,eco_code,opening_name,avg_elo,rating_group
1500,1301,white,600+0,e4 g6 Nf3 Nf6 Nc3 Bg7 d4 d6 Bg5 Bg4,B06,Modern Defense,1400,intermediate
1328,1500,black,180+10,d4 Nc6 Nf3 d6 Nc3 Qd7 g3 Qg4 Bf4 Nd8,A40,Mikenas Defense,1414,intermediate
1403,1659,white,120+0,e4 c5 f4 Nc6 d3 e6 Nf3 d5 Be2 dxe4,B21,Sicilian Defense: McDonnell Attack,1531,intermediate
1627,1602,white,600+8,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nxd4 Nxd4,C25,Vienna Game: Max Lange Defense,1614,advanced
1249,1486,black,240+0,g3 e6 e3 d6 Nh3 h6 Bg2 g6 O-O Bg7,A00,Hungarian Opening,1367,intermediate
1913,1796,white,240+7,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O f3 d6,E70,King's Indian Defense: Normal Variation,1854,advanced
1320,1239,white,240+6,c3 d6 e4 c6 d4 Nf6 Bd3 e5 Nf3 Nbd7,A00,Saragossa Opening,1279,novice
1380,1831,black,600+8,d4 d5 Nc3 c5 Nf3 cxd4 Nxd4 e5 Ndb5 a6,D00,"Queen's Pawn Game: Chigorin Variation, Irish Gambit",1605,advanced
1607,1795,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 Bg4,B01,Scandinavian Defense: Main Line,1701,advanced
1525,1563,black,240+1,e4 c5 f4 Nc6 Nf3 g6 Bc4 h6 d4 Bg7,B21,Sicilian Defense: McDonnell Attack,1544,intermediate
1549,1585,black,480+3,e4 c5 d4 cxd4 Qxd4 Nc6 Qd2 e5 Nc3 d6,B21,Sicilian Defense: Smith-Morra Gambit,1567,intermediate
1806,1750,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6,B32,Sicilian Defense: Löwenthal Variation,1778,advanced
1584,1649,black,180+2,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 e6,A50,Indian Defense: Normal Variation,1616,advanced
1621,1608,white,180+10,d4 Nc6 e3 d6 h3 Nb8 Bd3 Qd7 Nf3 Qc6,A40,Mikenas Defense,1614,advanced
1583,1781,black,120+0,f4 e6 d4 c5 e3 cxd4 exd4 Nc6 c3 d6,A02,Bird Opening,1682,advanced
1661,1605,white,540+10,e3 e5 b3 Bd6 Bb2 c6 Nc3 Ne7 Qh5 Qc7,A00,Van't Kruijs Opening,1633,advanced
1554,1776,black,300+8,d4 Nf6 d5 c6 dxc6 Nxc6 Nf3 e5 Bd2 d5,A45,Indian Defense: Pawn Push Variation,1665,advanced
1423,1383,white,120+0,e4 a6 d4 b5 c3 Bb7 Bd3 g6 Bg5 f5,B00,St. George Defense,1403,intermediate
1317,1460,black,480+8,d4 e6 Nc3 b6 g3 Bb7 Nf3 Bb4 Bd2 Bxc3,A40,Horwitz Defense,1388,intermediate
1591,1665,black,300+5,e4 e5 Bc4 Nf6 Nf3 c6 Nc3 d5 exd5 cxd5,C24,Bishop's Opening: Berlin Defense,1628,advanced
1872,1600,white,0+1,e4 c5 c3 d5 exd5 Qxd5 Nf3 Nc6 Be2 Bg4,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",1736,advanced
1672,1886,black,300+8,Nc3 e6 d4 d5 a3 c5 Nf3 Nf6 Bg5 h6,A00,Van Geet Opening,1779,advanced
1600,1872,white,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6,C03,French Defense: Tarrasch Variation,1736,advanced
1702,1870,black,780+4,e4 c5 Nf3 Nc6 c4 e6 Be2 Qc7 Nc3 a6,B30,Sicilian Defense: Old Sicilian,1786,advanced
1610,1862,black,0+1,e3 e6 c4 Nf6 Nc3 c6 d4 d5 Nf3 Nbd7,A00,Van't Kruijs Opening,1736,advanced
1528,1274,white,300+8,e4 e5 Nf3 Nc6 Bc4 Bc5 Ng5 Bxf2+ Kxf2 Qxg5,C50,Italian Game: Giuoco Piano,1401,intermediate
1373,1433,black,120+0,b4 e5 b5 a6 c4 axb5 cxb5 Nf6 e3 d5,A00,Polish Opening,1403,intermediate
1851,1620,white,0+1,e4 c5 Nc3 e6 f4 d5 exd5 exd5 Nf3 d4,B23,Sicilian Defense: Closed,1735,advanced
1782,1549,white,300+8,e4 a6 Bc4 Nc6 Qh5 g6 Qf3 Ne5 Qb3 Nxc4,B00,St. George Defense,1665,advanced
1653,1367,black,600+0,e4 e5 Nf3 d6 d4 Nd7 dxe5 Nxe5 Nxe5 dxe5,C41,Philidor Defense: Hanham Variation,1510,intermediate
1615,1857,black,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6,C03,French Defense: Tarrasch Variation,1736,advanced
1365,1591,black,540+2,c4 d5 Qa4+ c6 cxd5 Qxd5 Nc3 Qf5 f3 Bd7,A10,English Opening: Anglo-Scandinavian Defense,1478,intermediate
1420,1188,white,900+5,e4 e5 f4 d6 Ne2 Nf6 fxe5 dxe5 Nec3 Nc6,C30,King's Gambit,1304,intermediate
1375,1471,black,300+0,e4 c5 Bc4 a6 a4 e6 e5 Nc6 Nf3 Nge7,B20,Sicilian Defense: Bowdler Attack,1423,intermediate
1626,1629,black,900+0,e4 d5 e5 d4 f4 c5 Na3 a6 Nc4 f6,B01,Scandinavian Defense,1627,advanced
1761,1224,draw,120+18,d4 d5 c4 dxc4 Nc3 c5 d5 e6 e4 e5,D20,Queen's Gambit Accepted,1492,intermediate
1730,1823,black,300+0,d4 Nf6 Bg5 Ne4 Bh4 d5 f3 Nf6 e3 e6,A45,Trompowsky Attack: Edge Variation,1776,advanced
1782,1779,white,180+0,e4 d5 exd5 Qxd5 d4 Nf6 Nc3 Qa5 Bd2 c6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1780,advanced
1325,1374,white,360+8,e4 c5 Qf3 Nc6 Bc4 Nf6 e5 Nxe5 Qb3 e6,B20,Sicilian Defense,1349,intermediate
1867,1605,black,0+1,e4 c5 Nc3 e6 f4 d5 e5 d4 Ne4 f5,B23,Sicilian Defense: Closed,1736,advanced
1793,1575,white,300+3,c4 c5 Nc3 Nc6 e4 Nf6 Nf3 d6 d3 Nd4,A35,"English Opening: Symmetrical Variation, Two Knights Variation",1684,advanced
1412,1656,black,300+1,e4 e5 Nf3 d6 c3 Nf6 d3 Nc6 Na3 Be7,C41,Philidor Defense,1534,intermediate
1740,1815,black,300+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 e3 c6,D35,Queen's Gambit Declined: Normal Defense,1777,advanced
1502,1242,white,240+0,e4 e5 Bc4 d6 d3 Be6 Bxe6 fxe6 c4 Qe7,C23,Bishop's Opening,1372,intermediate
1443,1364,white,120+0,e4 a6 f4 b5 Nf3 Bb7 d3 c5 Be2 e6,B00,St. George Defense,1403,intermediate
1674,1579,white,300+5,e4 e6 d4 c5 Nf3 Nc6 d5 exd5 exd5 Ne5,C00,French Defense: Franco-Sicilian Defense,1626,advanced
1625,1846,black,0+1,e4 e6 d4 d5 Nd2 c6 Bd3 Nd7 c3 Ngf6,C03,French Defense: Tarrasch Variation,1735,advanced
1451,1603,black,1800+0,e4 e5 Qh5 Nc6 c3 Nf6 Qf3 d5 exd5 Nxd5,C20,King's Pawn Game: Wayward Queen Attack,1527,intermediate
1244,1660,black,300+8,d3 g6 b3 Bg7 d4 d6 e4 e6 Nf3 Ne7,A00,Mieses Opening,1452,intermediate
1465,1450,white,180+3,e4 e5 f4 exf4 Nf3 d6 Bc4 h6 O-O Bg4,C34,King's Gambit Accepted: Fischer Defense,1457,intermediate
1568,1887,black,180+2,e4 e6 Nf3 d5 e5 c5 d4 Nc6 c3 Qb6,C00,French Defense: Knight Variation,1727,advanced
1162,1692,white,180+2,g3 g6 Bg2 Bg7 Nh3 d6 O-O c5 e3 Nf6,A00,Hungarian Opening: Symmetrical Variation,1427,intermediate
1339,1584,white,540+3,d4 c6 c4 a6 Nf3 e6 e3 h6 Bd3 Nf6,A40,Queen's Pawn Game,1461,intermediate
1882,1705,black,300+6,e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 d6 f4 dxe5,B02,Alekhine Defense: Normal Variation,1793,advanced
1852,1620,white,0+1,e4 c5 Nc3 e6 Bc4 d5 exd5 exd5 Bxd5 Bd6,B23,Sicilian Defense: Closed,1736,advanced
1755,1943,black,300+8,e4 Nf6 Nc3 d5 e5 Ne4 Nxe4 dxe4 Qe2 Qd4,B02,Alekhine Defense: Scandinavian Variation,1849,advanced
1620,1852,white,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6,C03,French Defense: Tarrasch Variation,1736,advanced
1824,1731,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6,B32,Sicilian Defense: Löwenthal Variation,1777,advanced
1666,1658,black,180+2,d4 Nf6 Nf3 d5 e3 e6 Bd3 Nbd7 b3 c5,A46,Indian Defense: Knights Variation,1662,advanced
1328,1740,white,900+10,e4 e5 Nf3 Bc5 Nxe5 Nf6 Bc4 O-O Nc3 d5,C40,King's Pawn Game: Busch-Gass Gambit,1534,intermediate
2027,1922,black,300+8,d4 d5 c4 dxc4 Nc3 Nf6 Bf4 a6 a4 e6,D20,Queen's Gambit Accepted,1974,expert
1664,1569,black,240+0,d4 e6 c4 b6 e4 Bb7 Nc3 Bb4 Bd3 f5,A40,English Defense,1616,advanced
2010,1802,white,60+0,d4 d5 c4 c6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3,D10,Slav Defense,1906,expert
1818,1571,black,420+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6,B32,Sicilian Defense: Open,1694,advanced
1832,1615,white,0+1,e4 c5 Nc3 e6 d4 cxd4 Qxd4 Nf6 Bb5 a6,B23,Sicilian Defense: Closed,1723,advanced
1453,1514,black,120+0,e4 e5 f4 d5 d3 Bc5 Nf3 dxe4 dxe4 Qxd1+,C31,King's Gambit Declined: Falkbeer Countergambit,1483,intermediate
1335,1779,black,1200+0,c4 e5 Nc3 f5 b3 Nf6 g3 Nc6 Bg2 Be7,A21,"English Opening: King's English Variation, Reversed Sicilian",1557,intermediate
1798,1543,white,300+3,e4 c5 Bc4 Nc6 Ne2 a6 a4 e6 d3 d5,B20,Sicilian Defense: Bowdler Attack,1670,advanced
1768,1793,black,180+0,e4 e6 d4 b6 Nc3 Bb7 Nf3 Bb4 Qd3 Bxc3+,C00,French Defense: Normal Variation,1780,advanced
1796,2016,white,60+0,d4 e6 Nf3 d5 Bg5 Be7 Bxe7 Nxe7 e3 O-O,A40,Horwitz Defense,1906,expert
1609,1838,black,0+1,e4 c5 d4 cxd4 c3 d3 Bxd3 e6 Nf3 Nc6,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation",1723,advanced
1362,1362,black,360+8,d4 e6 e4 d5 exd5 exd5 b3 Qd7 c4 dxc4,A40,Horwitz Defense,1362,intermediate
1440,1637,black,300+0,e4 e5 Nf3 Nf6 Nxe5 d6 Nxf7 Kxf7 d3 Be7,C42,Petrov's Defense: Cochrane Gambit,1538,intermediate
1843,1604,white,0+1,e4 c5 Nc3 e6 Bc4 Nf6 Nf3 d5 exd5 exd5,B23,Sicilian Defense: Closed,1723,advanced
1833,1374,white,600+8,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 Bg5 O-O,D35,Queen's Gambit Declined: Normal Defense,1603,advanced
1544,1788,black,300+8,e4 d5 Qf3 dxe4 Qxe4 Nc6 Bc4 Nf6 Qd3 Bd7,B01,Scandinavian Defense,1666,advanced
1542,1006,white,300+30,e4 d6 d4 e5 Bc4 Nh6 Bxh6 gxh6 dxe5 h5,B07,King's Pawn Game: Maróczy Defense,1274,novice
1795,1831,white,300+0,d4 Nf6 c4 c5 d5 b5 cxb5 a6 e3 axb5,A57,Benko Gambit Accepted: Modern Variation,1813,advanced
1596,1360,black,540+2,e4 e5 Nf3 g5 d4 f6 dxe5 fxe5 Nxe5 Qe7,C40,King's Knight Opening,1478,intermediate
1212,1564,black,180+2,g3 d5 Bg2 e6 Nh3 Be7 O-O Nf6 e3 c5,A00,Hungarian Opening: Catalan Formation,1388,intermediate
1043,1386,black,300+3,g3 c6 Nf3 e6 e4 b5 Nd4 Qb6 c3 Nf6,A00,Hungarian Opening,1214,novice
1982,2011,draw,240+0,d4 c5 Nf3 cxd4 Nxd4 d5 Bf4 f6 Bg3 e5,A43,Benoni Defense: Old Benoni,1996,expert
1788,1328,white,1200+0,e4 d5 exd5 Nf6 c4 b5 d3 bxc4 dxc4 c6,B01,Scandinavian Defense: Modern Variation,1558,intermediate
1587,1652,white,300+2,e4 e5 Bc4 Nc6 Nf3 h6 Nc3 Bc5 d3 Nge7,C23,Bishop's Opening,1619,advanced
1664,1500,black,600+5,e4 g6 Bc4 Bg7 d3 e6 c3 b6 Be3 Bb7,B06,Modern Defense,1582,intermediate
1633,1485,black,600+0,e4 Nc6 d4 Nf6 d5 Ne5 Bf4 d6 f3 e6,B00,Nimzowitsch Defense,1559,intermediate
1998,1848,white,0+1,d4 e6 c4 Nf6 Nc3 d5 Nf3 dxc4 e4 Be7,A40,Horwitz Defense,1923,expert
1819,1807,black,300+0,c4 Nf6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 g6,A16,English Opening: Anglo-Grünfeld Defense,1813,advanced
1662,1634,white,300+1,e4 e5 Nf3 Nc6 d3 h6 Nc3 g5 h3 Bc5,C44,King's Knight Opening: Normal Variation,1648,advanced
1691,1534,white,420+5,e4 e5 Nf3 d6 d4 h6 dxe5 Bg4 exd6 Bxf3,C41,Philidor Defense,1612,advanced
2005,1815,white,60+0,d4 d5 c4 dxc4 Nc3 Bg4 f3 Bh5 e4 e6,D20,Queen's Gambit Accepted,1910,expert
1705,1550,white,300+0,e4 e5 Nf3 Nc6 b3 Bc5 Bb2 d6 Bb5 Bg4,C44,King's Knight Opening: Normal Variation,1627,advanced
1803,1758,white,180+0,e4 d5 exd5 Qxd5 d4 Nf6 Nc3 Qa5 Bd2 c6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1780,advanced
1898,1479,white,300+13,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 d3 O-O,C46,Three Knights Opening,1688,advanced
1639,1568,white,900+0,d4 d5 h3 Bf5 e3 e6 c4 Be4 Nf3 c6,D00,Queen's Pawn Game,1603,advanced
1511,1524,white,60+0,d4 e6 e3 d6 f3 b6 Bd3,A40,Horwitz Defense,1517,intermediate
1722,1641,black,300+0,d4 Nf6 c4 g6 Nc3 Bg7 e3 d6 Nf3 O-O,E61,King's Indian Defense,1681,advanced
1667,1696,black,300+8,Nc3 e5 d4 exd4 Qxd4 Nc6 Qa4 Nf6 a3 d5,A00,Van Geet Opening: Reversed Scandinavian,1681,advanced
1562,1227,white,300+0,e4 d5 exd5 Qxd5 Nf3 Nc6 Nc3 Qe6+ Be2 Nf6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1394,intermediate
1721,1866,white,300+6,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5,C52,"Italian Game: Evans Gambit, Main Line",1793,advanced
1599,1809,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 c6 Ne4 Bf5,B01,Scandinavian Defense: Valencian Variation,1704,advanced
1636,1675,black,600+0,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 cxd4 Nxe4,C44,Ponziani Opening: Jaenisch Counterattack,1655,advanced
1795,1322,white,1200+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qa5,B01,Scandinavian Defense: Mieses-Kotroc Variation,1558,intermediate
1398,1500,white,180+0,d4 b6 e3 Bb7 f3 g6 Bd3 Bg7 Be4 Bxe4,A40,English Defense,1449,intermediate
1790,1617,white,60+0,d4 c5 d5 e5 dxe6 fxe6 Nf3 d5 c3 Be7,A44,Benoni Defense: Old Benoni,1703,advanced
1538,1803,black,300+3,e4 e5 Bc4 Nf6 d3 d6 f4 exf4 Bxf4 Be7,C24,Bishop's Opening: Berlin Defense,1670,advanced
1861,1891,black,900+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6,C02,"French Defense: Advance Variation, Paulsen Attack",1876,advanced
1398,1568,black,180+2,d4 d5 Nf3 e6 Bf4 Nc6 e3 Be7 c4 dxc4,D02,"Queen's Pawn Game: London System, with e6",1483,intermediate
1631,1204,white,180+2,e4 g6 d4 Bg7 Nf3 Nh6 c4 O-O Nc3 e6,B06,Modern Defense,1417,intermediate
1643,1526,black,300+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 h6 Nc3 Nf6,C41,Philidor Defense: Exchange Variation,1584,intermediate
1603,1624,black,300+2,e4 e5 Bc4 Nc6 Nc3 a6 Nf3 h6 d4 Bd6,C23,Bishop's Opening,1613,advanced
1611,1841,black,0+1,e4 e6 d4 Nf6 Nd2 d5 Bd3 dxe4 Nxe4 Nxe4,C00,French Defense: Mediterranean Defense,1726,advanced
1516,1499,white,240+0,e3 e6 d4 d6 Bd3 b6 Qe2 Nd7 Bb5 Bb7,A00,Van't Kruijs Opening,1507,intermediate
1627,1685,white,600+0,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 cxd4 Nxe4,C44,Ponziani Opening: Jaenisch Counterattack,1656,advanced
1364,1653,white,600+8,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 d6 Nc3 a5,C50,Italian Game: Giuoco Pianissimo,1508,intermediate
1360,1479,white,480+8,e4 e5 Nf3 d6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,C41,Philidor Defense,1419,intermediate
1846,1605,white,0+1,e4 c5 Nc3 e6 f4 Nc6 Nf3 a6 a4 Nd4,B23,Sicilian Defense: Closed,1725,advanced
1797,1669,white,60+0,d4 d5 Bg5 Nf6 Bxf6 gxf6 e3 e6 Bd3 h5,D00,Queen's Pawn Game: Levitsky Attack,1733,advanced
1421,1802,black,1200+0,Nc3 e5 Nf3 d6 e4 Be7 d4 Nd7 d5 Nb6,A00,Van Geet Opening: Reversed Nimzowitsch,1611,advanced
1600,1851,white,0+1,e4 e6 f4 d5 e5 d4 Nf3 c5 Bd3 Nc6,C00,French Defense: La Bourdonnais Variation,1725,advanced
1749,1612,draw,900+0,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 cxd5 exd5,D53,Queen's Gambit Declined,1680,advanced
1901,1500,white,300+13,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 f3 Bf5,B01,Scandinavian Defense: Mieses-Kotroc Variation,1700,advanced
1596,1776,black,480+3,e4 b6 e5 Bb7 d4 e6 f4 g6 Nf3 Bg7,B00,Owen Defense,1686,advanced
1800,1808,white,420+0,e4 Nf6 e5 Nd5 c4 Nb6 Nc3 d6 d4 dxe5,B02,Alekhine Defense: Two Pawns Attack,1804,advanced
1743,1403,black,360+0,d4 e6 c4 d6 Nc3 Nd7 Nf3 Be7 e4 g5,A40,Horwitz Defense,1573,intermediate
1656,1706,black,300+8,Nc3 c5 e4 Nc6 Nf3 e6 d4 cxd4 Nxd4 Qc7,A00,Van Geet Opening,1681,advanced
1542,1711,white,300+0,e4 e5 Nf3 Qf6 Bc4 Bc5 O-O h6 c3 d6,C40,King's Pawn Game: McConnell Defense,1626,advanced
1831,1620,white,0+1,e4 c5 Nc3 e6 Bc4 a6 a4 Nf6 d3 d5,B23,Sicilian Defense: Closed,1725,advanced
1500,1329,black,300+0,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 b6 d4 Bd7,C62,Ruy Lopez: Steinitz Defense,1414,intermediate
1586,1629,white,300+0,e4 e5 Nf3 Nf6 d3 Nc6 Be2 d6 c4 Be7,C42,Petrov's Defense,1607,advanced
1920,1803,black,300+0,Nf3 c5 g3 b6 Bg2 Bb7 O-O d5 d3 Nc6,A04,Zukertort Opening: Sicilian Invitation,1861,advanced
1614,1837,white,0+1,e4 c5 d4 e6 d5 d6 Nc3 e5 f4 Na6,B21,Sicilian Defense: Smith-Morra Gambit,1725,advanced
1920,1819,white,300+3,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3,D85,Grünfeld Defense: Exchange Variation,1869,advanced
1476,1566,black,300+10,d4 e6 Nf3 c6 c4 d5 Bf4 Bb4+ Nc3 dxc4,A40,Horwitz Defense,1521,intermediate
1650,1749,black,240+0,d4 d5 c4 c6 e3 dxc4 Bxc4 b5 Be2 Bf5,D10,Slav Defense,1699,advanced
1818,1634,white,0+1,e4 c5 Nc3 e6 Bc4 Nc6 f4 Nf6 Qf3 a6,B23,Sicilian Defense: Closed,1726,advanced
2011,1805,white,60+0,d4 d5 c4 dxc4 Nc3 Bg4 f3 Bh5 e4 f6,D20,Queen's Gambit Accepted,1908,expert
1426,1374,white,480+8,e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 Nc3 c6,C41,Philidor Defense,1400,intermediate
1627,1824,white,0+1,e4 c5 d4 e6 d5 e5 Nc3 d6 f4 f6,B21,Sicilian Defense: Smith-Morra Gambit,1725,advanced
1625,1453,white,180+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d6 h3 Bg4,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1539,intermediate
1516,1457,white,1260+0,d3 e6 g3 g6 Nf3 Bg7 Bg2 Nf6 c3 O-O,A00,Mieses Opening,1486,intermediate
1302,1391,black,600+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qf6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1346,intermediate
1523,1500,white,120+0,d4 c6 e3 d5 Bd2 e6 Bc3 Be7 f3 Nf6,A40,Queen's Pawn Game,1511,intermediate
1618,1632,white,300+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 h6 Nc3 Bd7,C41,Philidor Defense: Exchange Variation,1625,advanced
1461,1315,white,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 c3 Bg4,C68,Ruy Lopez: Exchange Variation,1388,intermediate
1524,1697,black,420+5,e4 e5 a3 Nf6 Bd3 d5 exd5 Nxd5 c3 Bd6,C20,King's Pawn Game: Mengarini's Opening,1610,advanced
1451,1182,white,900+5,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1316,intermediate
1456,1496,white,60+2,e4 c5 Ne2 Nc6 d3 e6 Nbc3 d5 exd5 exd5,B20,Sicilian Defense: Keres Variation,1476,intermediate
1840,1714,black,180+1,d4 d5 Bg5 h6 Bh4 Nf6 e3 e6 Bd3 Be7,D00,Queen's Pawn Game: Levitsky Attack,1777,advanced
1618,1549,black,600+0,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 b3 Nc6,B01,Scandinavian Defense: Icelandic-Palme Gambit,1583,intermediate
1752,1728,black,120+2,e4 a6 d4 b5 Nf3 Bb7 Bd3 Nf6 Qe2 e6,B00,St. George Defense,1740,advanced
1714,1523,black,540+15,c4 e5 Nc3 Bc5 e3 Nc6 Nf3 d6 d4 exd4,A21,"English Opening: King's English Variation, Reversed Sicilian",1618,advanced
1805,1646,white,0+1,e4 c5 Nc3 e6 Bc4 a6 d4 cxd4 Qxd4 Nf6,B23,Sicilian Defense: Closed,1725,advanced
1549,1365,white,240+0,e4 e5 Bc4 Bc5 Qf3 Qf6 Qxf6 Nxf6 d3 d6,C23,Bishop's Opening: Boi Variation,1457,intermediate
1646,1805,black,0+1,e3 c5 c4 e6 Nc3 Nf6 d4 d5 cxd5 exd5,A00,Van't Kruijs Opening,1725,advanced
1639,1750,white,600+0,e4 e5 Nf3 Nc6 c3 d6 d4 Be7 dxe5 dxe5,C44,Ponziani Opening,1694,advanced
1391,1418,black,300+8,e4 e5 Qf3 Nc6 Bc4 Nf6 g4 Nd4 Qd3 Nxg4,C20,King's Pawn Game: Napoleon Attack,1404,intermediate
1515,1596,black,300+8,e4 e5 Nf3 Nf6 d3 Nc6 Bg5 h6 Bxf6 Qxf6,C42,Petrov's Defense,1555,intermediate
1811,1238,white,1200+0,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qe6 Be2 e4,C40,Elephant Gambit,1524,intermediate
1398,1247,white,600+0,e4 e6 Bc4 d5 exd5 exd5 Bb5+ c6 Bd3 Nf6,C00,French Defense,1322,intermediate
1365,1364,white,120+0,e4 e5 Nf3 Nc6 Bc4 Qf6 d3 h6 Be3 Bc5,C50,Italian Game,1364,intermediate
1813,1638,white,0+1,e4 d5 Nc3 dxe4 Nxe4,B01,Scandinavian Defense,1725,advanced
1469,1523,black,60+2,e4 e5 Ne2 Nc6 Nbc3 a6 d3 Bc5 Na4 Ba7,C20,King's Pawn Game: Alapin Opening,1496,intermediate
1639,1500,black,600+8,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bb4 d3 Bxc3+,C42,Petrov's Defense: Three Knights Game,1569,intermediate
2009,1634,black,300+2,e4 e5 Nf3 Nc6 Bb5 Bd6 O-O a6 Bxc6 bxc6,C60,Ruy Lopez,1821,advanced
1532,1605,white,600+0,e4 e5 Bc4 Qf6 Nf3 g5 h3 Bc5 Nc3 c6,C23,Bishop's Opening,1568,intermediate
1420,1708,draw,240+0,e4 e5 Nf3 d6 a3 h6 b4 f5 c4 fxe4,C41,Philidor Defense,1564,intermediate
1558,1389,white,300+3,e3 c6 d4 b5 Nf3 e6 Be2 Ba6 O-O Nf6,A00,Van't Kruijs Opening,1473,intermediate
1620,1668,black,180+2,d4 Nf6 c4 d5 Nc3 e6 cxd5 Nxd5 Bg5 f6,A50,Indian Defense: Normal Variation,1644,advanced
1387,1233,white,300+0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 dxc6,C48,"Four Knights Game: Spanish Variation, Ranken Variation",1310,intermediate
1642,1590,white,240+0,d4 e6 c4 b6 a3 Bb7 b4 h6 Nf3 Nf6,A40,English Defense,1616,advanced
1530,1527,white,120+0,d4 Nf6 e3 d5 f3 e6 c4 b6 f4 Ba6,A45,Indian Defense,1528,intermediate
1799,1819,white,60+0,d4 e6 Nf3 Nf6 Bg5 Be7 e3 h6 Bh4 g5,A40,Horwitz Defense,1809,advanced
1797,1818,white,300+0,c4 Nf6 Nc3 d6 g3 e5 d3 Be6 Bg2 Nc6,A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",1807,advanced
1500,1425,draw,360+2,d4 e6 c4 c5 e3 a6 Nc3 Nc6 Nf3 cxd4,A40,Horwitz Defense,1462,intermediate
1632,1489,black,180+0,e4 e6 Nf3 d6 d4 b6 c4 Bb7 Nc3 Nd7,C00,French Defense: Knight Variation,1560,intermediate
1695,1560,white,300+0,e4 e5 Nf3 Nc6 b3 Bc5 Bb2 d6 Bb5 Nf6,C44,King's Knight Opening: Normal Variation,1627,advanced
1556,1629,black,300+0,e4 e5 Nc3 Nc6 Bc4 Nf6 f4 d6 Nf3 Be6,C28,"Vienna Game: Stanley Variation, Three Knights Variation",1592,intermediate
1532,1377,black,120+0,e4 d5 exd5 Qxd5 Nc3 Qa5 a3 c6 Bc4 Nf6,B01,Scandinavian Defense: Main Line,1454,intermediate
1506,1429,white,300+8,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 h3 Be7,C62,Ruy Lopez: Steinitz Defense,1467,intermediate
1806,1812,black,60+0,e4 d5 exd5 Qxd5 c4 Qd8 Nc3 c6 d4 Nf6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1809,advanced
