white_elo,black_elo,result,time_control,opening_moves,eco_code,opening_name,avg_elo,rating_group
1904,1564,white,60+0,e4 d6 Nf3 e6 d4 f6 Bd3 g6 O-O h6,B00,Pirc Defense,1734,advanced
1821,1740,white,60+0,d4 d5 c4 dxc4 Nc3 g6 Nf3 Bg7 Bg5 Nf6,D20,Queen's Gambit Accepted,1780,advanced
1880,1941,black,180+0,e4 c5 Nf3 d6 Bc4 a6 a3 e6 d3 Nf6,B50,Sicilian Defense: Modern Variations,1910,expert
1152,1892,black,60+0,e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 d4 c5,C00,French Defense,1522,intermediate
1461,1462,black,120+0,e4 e5 Nc3 d6 Bc4 Be6 Bb3 Qd7 d3 Be7,C25,Vienna Game,1461,intermediate
1408,1441,white,300+1,e4 Nc6 Bc4 b6 Nc3 Nh6 d3 Nd4 Be3 c5,B00,Nimzowitsch Defense,1424,intermediate
1148,1896,black,60+0,e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 Nf3 Bd6,C00,French Defense,1522,intermediate
1731,1830,black,60+0,e4 c5 f4 e6 Nf3 d5 exd5 exd5 d4 Nf6,B21,Sicilian Defense: McDonnell Attack,1780,advanced
1907,1561,white,60+0,e4 d6 d4 e6 Nf3 g6 Bd3 h5 c3 g5,B00,Pirc Defense,1734,advanced
1907,1561,white,60+0,e4 f6 Nf3 g5 Ne5 h5 Nc4 d6 d4 Bf5,B00,Barnes Defense,1734,advanced
1899,1565,white,120+0,e4 c6 d4 d5 Nc3 e6 f4 c5 Nf3 dxe4,B15,Caro-Kann Defense,1732,advanced
1145,1844,black,60+0,e4 e5 Bc4 Nc6 d3 Bc5 Nf3 d6 h3 Be6,C23,Bishop's Opening,1494,intermediate
1839,1724,white,60+0,d4 d5 c4 dxc4 Nc3 g6 Nf3 Bg7 Bg5 Nf6,D20,Queen's Gambit Accepted,1781,advanced
1911,1558,white,60+0,e4 f6 d4 g5 Qh5#,B00,Barnes Defense,1734,advanced
1871,1951,black,180+0,e4 c5 Nf3 d6 Bc4 e6 d3 a6 a3 Nf6,B50,Sicilian Defense: Modern Variations,1911,expert
1420,1167,white,300+1,e4 e5 Bc4 Bc5 Nc3 Nc6 Nf3 Nf6 d4 exd4,C23,Bishop's Opening: Boi Variation,1293,novice
1914,1333,white,60+0,e4 Nf6 e5 Ng8 d4 f6 Nf3 fxe5 Nxe5 d6,B02,Alekhine Defense: Brooklyn Variation,1623,advanced
1654,1555,white,0+1,d4 c6 c4 e6 e4 f6 e5 g5 d5 f5,A40,Queen's Pawn Game,1604,advanced
1182,1457,black,60+0,e4 e6 Bc4 d5 exd5 exd5 Bb3 Nf6 d4 Be7,C00,French Defense,1319,intermediate
1595,1535,white,60+1,d4 c6 e3 d5 Nf3 Bg4 Be2 e6 O-O c5,A40,Queen's Pawn Game,1565,intermediate
1709,1547,white,0+1,e4 e6 d4 f6 c4 g6 e5 h6 f4 f5,C00,French Defense: Normal Variation,1628,advanced
1378,1483,white,120+0,e4 e5 Nf3 d6 Be2 Nf6 d3 Be7 Nc3 Be6,C41,Philidor Defense,1430,intermediate
1709,1547,white,0+1,d4 e6 e4 g6 e5 h5 f4 Qh4+ g3 Qe7,A40,Horwitz Defense,1628,advanced
1716,1848,black,60+0,e4 c5 f4 e6 c4 d5 cxd5 exd5 exd5 Qxd5,B21,Sicilian Defense: McDonnell Attack,1782,advanced
1915,1142,white,60+0,e4 e5 Nf3 Nc6 Bc4 d5 exd5 Nb4 c3 Nxd5,C50,Italian Game,1528,intermediate
1566,1469,white,300+0,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Bc5 d3 Nf6,C50,Italian Game: Anti-Fried Liver Defense,1517,intermediate
1844,1541,white,0+1,e4 e6 d3 f6 f4 g6 Nf3 h6 f5 g5,C00,French Defense: King's Indian Attack,1692,advanced
1223,1746,black,120+0,c4 e5 d4 exd4 Qxd4 Nc6 Qd3 Be7 Nc3 Nf6,A20,English Opening: King's English Variation,1484,intermediate
1561,1604,black,240+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c5,C45,Scotch Game,1582,intermediate
1916,1526,white,60+0,e4 d5 e5 Bf5 d4 e6 Nf3 c5 Bb5+ Nc6,B01,Scandinavian Defense,1721,advanced
1604,1537,white,0+1,d4 e6 e3 f6 Nf3 g6 Be2 h6 O-O f5,A40,Horwitz Defense,1570,intermediate
1140,1848,black,60+0,e4 e6 Bc4 Nf6 d3 Bc5 Nf3 d5 h3 dxc4,C00,French Defense,1494,intermediate
1638,1431,white,120+2,c4 e6 d4 d5 Nf3 dxc4 e4 b5 Nc3 c6,A13,English Opening: Agincourt Defense,1534,intermediate
1613,1527,white,0+1,d4 Nf6 g3 Ng8 Bg2 f6 Nf3 g6 e3 e6,A45,Indian Defense: Tartakower Attack,1570,intermediate
1855,1709,white,60+0,d4 d5 c4 c6 Nc3 e6 Nf3 Nf6 Bg5 h6,D10,Slav Defense,1782,advanced
1622,1654,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Nc3 a6,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",1638,advanced
1919,1621,white,60+0,e4 d5 e5 d4 Nf3 e6 Bc4 Ne7 O-O Ng6,B01,Scandinavian Defense,1770,advanced
1221,1518,white,0+1,d3 e6 e3 f5 f3 g5 c3 g4 b3 h5,A00,Mieses Opening,1369,intermediate
1621,1518,white,0+1,d4 e5 e3 exd4 Qxd4 d6 Qe4+ Be7 Qd3 c6,A40,Englund Gambit Declined: Reversed French,1569,intermediate
1542,1707,black,480+0,e4 e5 Nf3 Nf6 Nc3 Nc6 Be2 Bc5 Nxe5 Nxe5,C42,Petrov's Defense: Three Knights Game,1624,advanced
1923,1752,draw,60+0,e4 d6 Nf3 e5 Bc4 Nf6 d3 Be7 O-O O-O,B00,Pirc Defense,1837,advanced
1703,1863,black,60+0,e4 c5 f4 e6 Nf3 d5 exd5 exd5 d4 Nf6,B21,Sicilian Defense: McDonnell Attack,1783,advanced
1849,1137,white,60+0,e4 e5 Nf3 Nc6 Bc4 h6 d4 Nf6 d5 Nb4,C50,Italian Game: Anti-Fried Liver Defense,1493,intermediate
1570,1470,black,600+10,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Bd3 Nxe4,C03,French Defense: Tarrasch Variation,1520,intermediate
1925,1654,white,420+9,e4 c5 d3 Nc6 c3 d5 Qc2 d4 c4 Bd7,B20,Sicilian Defense,1789,advanced
1863,1864,white,180+0,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 c3 Bf5,B10,Caro-Kann Defense,1863,advanced
1882,1665,black,180+0,d4 c5 e3 cxd4 exd4 g6 f4 Bg7 Nf3 Qb6,A43,Benoni Defense: Old Benoni,1773,advanced
1425,1128,black,300+1,e4 e5 Bc4 Bc5 Nc3 Nc6 d3 d6 Qf3 Qf6,C23,Bishop's Opening: Boi Variation,1276,novice
1347,1643,black,120+2,Nf3 d6 d4 Nf6 c4 d5 cxd5 Qxd5 Nc3 Qd8,A04,Zukertort Opening: Pirc Invitation,1495,intermediate
1550,1654,black,480+8,e4 d5 exd5 Qxd5 Nc3 Qd8 Bb5+ c6 Bd3 b6,B01,Scandinavian Defense: Valencian Variation,1602,advanced
1629,1509,black,0+1,d4 e6 e3 e5 Nf3 e4 Ne5 f6 Nc4 d5,A40,Horwitz Defense,1569,intermediate
1870,1696,white,60+0,d4 d5 c4 dxc4 Nc3 c6 Nf3 Nf6 Bg5 e6,D20,Queen's Gambit Accepted,1783,advanced
1918,1134,white,60+0,e4 e5 Nf3 d5 Bc4 dxc4 O-O c3 Nxc3 Nc6,C40,Elephant Gambit,1526,intermediate
1768,1830,white,300+8,e4 a6 d4 b5 Nf3 Bb7 Bd3 e6 O-O c5,B00,St. George Defense: Polish Variation,1799,advanced
1615,1525,white,0+1,d4 d6 e3 Qd7 g3 Qc6 Bg2 Qa6 Bf1 Qa5+,A41,Queen's Pawn Game,1570,intermediate
1765,1715,black,480+0,d4 c5 c3 cxd4 cxd4 Qa5+ Bd2 Qc7 Nc3 e6,A43,Benoni Defense: Old Benoni,1740,advanced
1126,1500,white,60+0,e4 e5 Bc4 d6 Nf3 Nf6 h3 Nc6 O-O,C23,Bishop's Opening,1313,intermediate
1457,1533,white,720+0,e4 e5 Nf3 Nc6 d4 d6 Bb5 Bd7 d5 Nce7,C44,Scotch Game,1495,intermediate
1614,1551,white,240+0,e4 e5 Nf3 d6 g3 Bg4 Bg2 Nc6 O-O Nf6,C41,Philidor Defense,1582,intermediate
1132,1918,black,60+0,e4 e6 Bc4 Ne7 h3 Ng6 g4 Be7 f3 O-O,C00,French Defense,1525,intermediate
1623,1516,white,0+1,d4 Nf6 e3 Nd5 Be2 Nc6 Nf3 e6 b3 a6,A45,Indian Defense,1569,intermediate
1690,1876,black,60+0,e4 c5 c3 e6 d4 Nc6 d5 exd5 exd5 Nb8,B22,Sicilian Defense: Alapin Variation,1783,advanced
1919,1130,white,60+0,e4 e5 Nf3 Nc6 Bc4 h6 O-O g5 c3 Bd6,C50,Italian Game: Anti-Fried Liver Defense,1524,intermediate
1726,1958,black,300+8,e4 c5 Bc4 e6 Nc3 a6 a3 d6 d3 h6,B20,Sicilian Defense: Bowdler Attack,1842,advanced
1631,1508,white,0+1,d4 d5 e3 e5 Nf3 exd4 Nxd4 c5 Nf3 c4,D00,Queen's Pawn Game,1569,intermediate
1128,1919,black,60+0,e4 e6 Bc4 Ne7 Nf3 Ng6 O-O Be7 h3 O-O,C00,French Defense,1523,intermediate
1882,1685,white,60+0,d4 d5 c4 dxc4 Nc3 Nc6 Nf3 Nxd4 Qxd4 Qxd4,D20,Queen's Gambit Accepted,1783,advanced
1919,1743,white,60+0,e4 c6 Nf3 d5 e5 e6 d4 c5 Bb5+ Nc6,B10,Caro-Kann Defense,1831,advanced
1281,1647,white,120+3,e4 e5 d4 Nc6 Bb5 exd4 Bxc6 dxc6 Nf3 c5,C20,Center Game,1464,intermediate
1638,1500,black,0+1,d4 e6 e3 Qe7 g3 Qf6 Bg2 Qg5 Ne2 Qg4,A40,Horwitz Defense,1569,intermediate
1562,1556,black,480+0,e3 c5 e4 d6 Nf3 Nc6 d4 cxd4 Nxd4 Nf6,A00,Van't Kruijs Opening,1559,intermediate
1672,1795,black,120+2,d4 c5 e3 cxd4 Qxd4 g6 Qd1 Nf6 Qd4 Bg7,A43,Benoni Defense: Old Benoni,1733,advanced
1920,1516,white,60+0,e4 e6 Nf3 g6 d4 h5 e5 g5 Bxg5 Be7,C00,French Defense: Knight Variation,1718,advanced
1100,1208,black,60+0,e4 e5 Nf3 Nc6 Nc3 Bc5 d3 Nf6 Be3 Ng4,C46,Three Knights Opening,1154,novice
1524,1888,black,60+0,e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 Nf6,B40,"Sicilian Defense: Delayed Alapin Variation, with e6",1706,advanced
1861,1853,white,180+0,d4 c6 f4 d5 Nf3 Bf5 Ne5 Nf6 e3 e6,A40,Queen's Pawn Game,1857,advanced
1803,1665,black,120+2,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 Bc4 Be7,B01,Scandinavian Defense: Valencian Variation,1734,advanced
1344,1252,white,300+0,e4 e5 Nc3 Nf6 Bc4 Bc5 d3 c6 Bg5 h6,C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",1298,novice
1246,1850,black,60+0,e4 e5 Bc4 Nc6 d3 Bc5 Nf3 d6 Nc3 h6,C23,Bishop's Opening,1548,intermediate
1874,1685,white,180+0,d4 c5 e3 cxd4 exd4 d6 f4 Nf6 Bc4 d5,A43,Benoni Defense: Old Benoni,1779,advanced
1470,1637,black,720+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 Bxf2+,C45,Scotch Game: Classical Variation,1553,intermediate
1584,1663,black,600+6,e4 c5 Bc4 e6 d4 cxd4 Qxd4 Nc6 Qd3 Nf6,B20,Sicilian Defense: Bowdler Attack,1623,advanced
1541,1663,white,480+8,e4 d5 exd5 Qxd5 Nc3 Qd8 Bb5+ c6 Bd3 e6,B01,Scandinavian Defense: Valencian Variation,1602,advanced
1680,1786,white,120+2,d4 c5 e3 cxd4 Qxd4 Nc6 Qd1 g6 Nf3 Bg7,A43,Benoni Defense: Old Benoni,1733,advanced
1283,1224,black,900+0,e4 e5 Nf3 f6 Nc3 c5 d3 Qa5 Be2 d6,C40,King's Pawn Game: Damiano Defense,1253,novice
1521,1891,black,60+0,e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 Nf6,B40,"Sicilian Defense: Delayed Alapin Variation, with e6",1706,advanced
1881,1669,white,180+0,d4 e6 f4 Nf6 Nf3 Be7 e3 O-O Bd3 c5,A40,Horwitz Defense,1775,advanced
1643,1786,black,480+8,e4 e6 d4 d5 e5 c5 c3 Ne7 f4 Nbc6,C02,French Defense: Advance Variation,1714,advanced
1627,1316,white,120+3,c4 Nf6 b3 g6 g3 d5 Bg2 d4 Bb2 Nc6,A15,English Opening: Anglo-Indian Defense,1471,intermediate
1894,1518,white,60+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 g6,A43,Benoni Defense: Old Benoni,1706,advanced
1480,1649,white,300+3,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 Bg4,C62,Ruy Lopez: Steinitz Defense,1564,intermediate
1516,1899,black,60+0,Nc3 c5 Nf3 e6 e4 d5 h3 d4 Ne2 Nc6,A00,Van Geet Opening,1707,advanced
1496,1550,black,300+3,e4 c5 Bc4 e6 Nf3 a6 h3 Qc7 d4 cxd4,B20,Sicilian Defense: Bowdler Attack,1523,intermediate
1490,1500,black,360+2,e4 e5 Nf3 d6 Nc3 Bg4 h3 Bh5 g4 Bg6,C41,Philidor Defense,1495,intermediate
1887,1623,black,240+0,d4 d5 f4 Bf5 Nf3 Qd6 e3 f6 Nh4 g6,D00,Queen's Pawn Game: Mason Attack,1755,advanced
1771,1693,draw,120+2,e4 d5 exd5 Qxd5 c4 Qd8 Nc3 e6 Nf3 Bb4,B01,Scandinavian Defense: Mieses-Kotroc Variation,1732,advanced
1516,1896,black,60+0,e3 c5 d4 e6 dxc5 Bxc5 Nf3 Be7 Bc4 Nf6,A00,Van't Kruijs Opening,1706,advanced
1519,1572,black,480+0,e4 Nc6 Nc3 e5 Bc4 Nf6 d3 h6 f3 Bb4,B00,Nimzowitsch Defense,1545,intermediate
1896,1516,white,60+0,d4 d5 c4 dxc4 Nc3 Nf6 Nf3 Bg4 Bg5 e6,D20,Queen's Gambit Accepted,1706,advanced
1482,1336,black,300+0,e4 c5 Bc4 Nc6 Qh5 e6 d3 Nf6 Qf3 g6,B20,Sicilian Defense: Bowdler Attack,1409,intermediate
1098,1514,black,0+1,d4 d5 Nf3 Qd7 e3 Qd6 Bd3 Qf6,D02,Queen's Pawn Game: Zukertort Variation,1306,intermediate
1095,1516,black,0+1,d4 d6 Nf3 c6 e3 e6 Bd3 f6 Nc3 g6,A41,Queen's Pawn Game,1305,intermediate
1095,1516,black,0+1,d4 b6 Nf3 Bb7 e4 c6 Qd2 b5 Bd3 e6,A40,English Defense,1305,intermediate
1696,1768,white,120+2,d4 c5 dxc5 Qa5+ Bd2 Qxc5 c3 d5 g3 Nc6,A43,Benoni Defense: Benoni Gambit Accepted,1732,advanced
1595,1546,black,480+0,e4 c5 c4 Nc6 d3 g6 Nc3 Bg7 Be3 b6,B20,Sicilian Defense: Staunton-Cochrane Variation,1570,intermediate
1567,1650,black,600+10,e4 d5 d4 dxe4 f3 exf3 Nxf3 Bg4 Nbd2 Nc6,B01,Scandinavian Defense,1608,advanced
1510,1581,black,480+0,e4 Nc6 Nc3 e5 f3 Bb4 Nd5 Bc5 a3 a6,B00,Nimzowitsch Defense,1545,intermediate
1902,1518,white,60+0,d4 d6 c4 Be6 Nc3 f6 Nf3 Bf7 Bf4 g6,A41,Old Indian Defense,1710,advanced
1623,1683,black,60+1,d4 c5 dxc5 Qa5+ Bd2 Qxc5 b3 Nf6 c4 Nc6,A43,Benoni Defense: Benoni Gambit Accepted,1653,advanced
1487,1640,white,300+3,e4 e6 Bc4 d5 exd5 exd5 Qe2+ Be7 Bb3 Nf6,C00,French Defense,1563,intermediate
1515,1904,black,60+0,Nc3 c5 Nb1 e6 Nc3 d5 Nb1 Nf6 Nc3 Be7,A00,Van Geet Opening,1709,advanced
1754,1708,white,120+2,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6 f4 Be7,B01,Scandinavian Defense: Valencian Variation,1731,advanced
1866,1500,black,180+0,d4 Nf6 f4 d6 Nf3 c6 e3 Nbd7 Bc4 e5,A45,Canard Opening,1683,advanced
1904,1515,white,0+1,d4 d6 c4 d5 Nc3 dxc4 Nf3 Bg4 Bg5,A41,Old Indian Defense,1709,advanced
1513,1907,black,0+1,d3 c5 c3 e6 b3 d5 a3 Nf6 c4 Be7,A00,Mieses Opening,1710,advanced
1793,1731,white,480+0,e4 e5 Nf3 Nf6 d4 Nxe4 Bd3 d5 Nxe5 Bf5,C43,"Petrov's Defense: Modern Attack, Center Variation",1762,advanced
1469,1425,black,300+3,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 e6 Nf3 h6,B01,Scandinavian Defense: Valencian Variation,1447,intermediate
1588,1642,white,240+0,e4 e5 f4 Nc6 Nf3 exf4 d4 d6 Bxf4 Bg4,C30,King's Gambit Declined: Queen's Knight Defense,1615,advanced
1388,1272,white,1800+8,e4 c5 d4 cxd4 Qxd4 Nc6 Qe3 e6 c4 Qb6,B21,Sicilian Defense: Smith-Morra Gambit,1330,intermediate
1909,1510,white,0+1,d4 b6 c4 Bb7 Nc3 c6 Nf3 c5 Bg5 Ba6,A40,English Defense,1709,advanced
1851,1940,draw,240+0,e4 c5 Bc4 a6 a4 e6 Nf3 d5 exd5 exd5,B20,Sicilian Defense: Bowdler Attack,1895,advanced
1510,1909,black,0+1,e3 c5 Be2 e6 f3 d5 g3 Nf6 h3 Be7,A00,Van't Kruijs Opening,1709,advanced
1912,1508,white,0+1,d4 d6 c4 Bd7 Nc3 Bf5 Nf3 Bg4 Bg5 f6,A41,Old Indian Defense,1710,advanced
1508,1912,black,0+1,Nc3 c5 Nd5 e6 Ne3 d6 d3 d5 Qd2 Nf6,A00,Van Geet Opening,1710,advanced
1912,1508,white,0+1,d4 d6 c4 c6 Nc3 c5 Nf3 b6 d5 b5,A41,Old Indian Defense,1710,advanced
1557,1590,black,480+8,e4 Nc6 d4 e5 dxe5 Nxe5 Nc3 Nf6 b3 a6,B00,"Nimzowitsch Defense: Kennedy Variation, Keres Attack",1573,intermediate
1914,1506,white,0+1,d4 b6 c4 b5 Nc3 bxc4 e4 c5 d5 d6,A40,English Defense,1710,advanced
1474,1508,white,300+0,Nf3 d5 Nc3 d4 Nb5 Nc6 c3 dxc3 Nxc3 Nf6,A06,Zukertort Opening: Reversed Mexican Defense,1491,intermediate
1529,1890,black,0+1,Nf3 c5 Ne5 e6 g3 d6 Nf3 d5 Rg1 Nf6,A04,Zukertort Opening: Sicilian Invitation,1709,advanced
1506,1914,white,0+1,g3 c5 Bg2 e6 f3 d5 f4 Nf6 g4 Be7,A00,Hungarian Opening: Sicilian Invitation,1710,advanced
1629,1502,black,240+0,e3 e5 d4 e4 Bc4 d5 Bb3 Bg4 Qxg4 Nf6,A00,Van't Kruijs Opening,1565,intermediate
1396,1526,black,1800+8,e4 e5 Nf3 Nc6 Bb5 Nge7 d4 exd4 Nxd4 Nxd4,C60,Ruy Lopez: Cozio Defense,1461,intermediate
1890,1529,white,0+1,d4 d6 c4 c6 Nc3 Nd7 Nf3 Ndf6 Bg5 h6,A41,Old Indian Defense,1709,advanced
1775,1773,white,540+0,e4 e6 d4 d5 Nc3 Bb4 Bd2 c5 a3 Ba5,C15,"French Defense: Winawer Variation, Fingerslip Variation",1774,advanced
1516,1532,black,480+0,d4 d5 c4 dxc4 e4 b5 b3 cxb3 Bxb5+ Bd7,D20,"Queen's Gambit Accepted: Central Variation, Greco Variation",1524,intermediate
1670,1853,white,240+0,e4 e6 Nf3 c6 d4 d5 e5 c5 Bb5+ Bd7,C00,French Defense: Knight Variation,1761,advanced
1457,1639,black,300+3,e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 Bf4 Nc6,B13,Caro-Kann Defense: Exchange Variation,1548,intermediate
1562,1558,white,480+0,e4 e5 f4 Nc6 d3 d6 Nf3 Nf6 Be3 Be7,C30,King's Gambit Declined: Queen's Knight Defense,1560,intermediate
1500,1092,white,120+0,d4 d5 c4 Nf6 Nf3 c6 Nc3 e6 Bg5 Nbd7,D06,Queen's Gambit Declined: Marshall Defense,1296,novice
1512,1647,black,420+3,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 b6 Be2 Bb7,B01,Scandinavian Defense: Valencian Variation,1579,intermediate
1432,1262,black,900+0,e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nc6 Be3 Nf6,B28,"Sicilian Defense: O'Kelly Variation, Normal System",1347,intermediate
1874,1720,white,480+0,d4 c5 dxc5 d5 cxd6 Qxd6 Qxd6 exd6 Bf4 Nc6,A43,Benoni Defense: Benoni Gambit Accepted,1797,advanced
1157,1548,black,120+0,b3 Nf6 Nf3 e6 d3 Be7 c3 O-O Ba3 b6,A01,Nimzo-Larsen Attack: Indian Variation,1352,intermediate
1501,1494,black,480+0,e4 b6 Nc3 Bb7 Bc4 e6 f3 Bb4 d3 Bxc3+,B00,Owen Defense,1497,intermediate
1838,1856,black,240+0,e4 e5 d4 exd4 f3 Bb4+ Bd2 Bxd2+ Qxd2 Nc6,C21,Center Game Accepted,1847,advanced
1513,1893,white,60+0,e4 c5 Nf3 e6 d4 d5 e5 f6 c3 Be7,B40,Sicilian Defense: Marshall Counterattack,1703,advanced
1608,1036,white,480+16,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Qc6 Bf3 Qe6+,B01,Scandinavian Defense: Mieses-Kotroc Variation,1322,intermediate
1549,1456,black,300+8,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 h3 O-O,C65,"Ruy Lopez: Berlin Defense, Anti-Berlin Variation",1502,intermediate
1517,1568,white,300+3,e4 e5 Nf3 d6 c3 Bg4 h3 Bh5 g4 Bg6,C41,Philidor Defense,1542,intermediate
1869,1526,white,0+1,d4 e6 c4 d6 Nc3 d5 Nf3 dxc4 Bg5 f6,A40,Horwitz Defense,1697,advanced
1865,1633,draw,180+0,e4 d5 exd5 Nf6 Nc3 c6 dxc6 Nxc6 Nf3 Bg4,B01,Scandinavian Defense: Modern Variation,1749,advanced
1473,1480,black,300+0,e4 c5 Nc3 d6 d3 e5 g3 Be7 Bg2 a6,B23,Sicilian Defense: Closed,1476,intermediate
1957,2036,white,120+0,d4 e6 c4 d5 Nc3 Be7 Nf3 Nf6 Bf4 O-O,A40,Horwitz Defense,1996,expert
1903,1609,white,180+0,d4 Nf6 c4 g6 Nc3 d5 Qb3 Bg7 cxd5 O-O,D81,"Grünfeld Defense: Russian Variation, Accelerated Variation",1756,advanced
1993,1976,black,120+0,c4 d5 cxd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 c5,A10,"English Opening: Anglo-Scandinavian Defense, Schulz Gambit",1984,expert
1523,1872,black,0+1,e3 c5 Bc4 e6 Bd3 d5 Bb5+ Nc6 Bd3 Nf6,A00,Van't Kruijs Opening,1697,advanced
1489,1546,white,480+0,e4 e5 Nc3 Nf6 Bc4 c6 d3 d5 exd5 cxd5,C26,Vienna Game: Stanley Variation,1517,intermediate
1876,1520,white,0+1,d4 d5 c4 c6 Nc3 c5 Nf3 e6 dxc5 Bxc5,D10,Slav Defense,1698,advanced
1389,1533,black,1800+8,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 c5 Nc6,B13,"Caro-Kann Defense: Panov Attack, Gunderam Attack",1461,intermediate
1828,1646,white,240+0,d4 d5 f4 Nf6 Nf3 e6 e3 Be7 Bd3 O-O,D00,Queen's Pawn Game: Mason Attack,1737,advanced
1596,1535,white,120+0,d4 c5 d5 d6 c4 b5 cxb5 Qa5+ Nc3 Qb6,A43,Benoni Defense: Old Benoni,1565,intermediate
1516,1879,black,0+1,Nf3 c5 Ne5 e6 Nc3 d6 Nd3 d5 Nf4 Nf6,A04,Zukertort Opening: Sicilian Invitation,1697,advanced
1304,1648,black,840+0,e4 d5 exd5 Qxd5 Nc3 Qa5 a4 c6 d3 Nf6,B01,Scandinavian Defense: Main Line,1476,intermediate
1879,1516,white,0+1,d4 d5 c4 c6 Nc3 dxc4 Nf3 c5 Bg5 cxd4,D10,Slav Defense,1697,advanced
1513,1882,black,0+1,e3 c5 Qe2 e6 Qf3 d5 Qg4 Nf6 Qf3 Be7,A00,Van't Kruijs Opening,1697,advanced
1882,1513,white,0+1,d4 e6 c4 Be7 Nc3 Bg5 Nf3 Bxc1 Qxc1 h6,A40,Horwitz Defense,1697,advanced
1394,1727,black,300+5,d4 d5 c4 dxc4 e3 e6 Bxc4 Nf6 Nc3 a6,D20,Queen's Gambit Accepted: Old Variation,1560,intermediate
1035,1608,white,480+16,e3 e5 g3 d5 Bb5+ c6 Ba4 Nf6 b3 b5,A00,Van't Kruijs Opening,1321,intermediate
1993,1959,white,120+0,d4 e6 g3 d5 Bg2 Be7 Nf3 Nf6 O-O O-O,A40,Horwitz Defense,1976,expert
1510,1885,black,0+1,Nc3 c5 Nf3 e6 e4 d5 h3 d4 Ne2 e5,A00,Van Geet Opening,1697,advanced
1500,1500,black,1320+8,e4 e5 Bc4 Nf6 Nf3 Nxe4 Nxe5 Qf6 f3 Qxe5,C24,Bishop's Opening: Berlin Defense,1500,intermediate
1721,1712,black,480+0,d4 c5 dxc5 d5 b4 e5 e4 d4 Bb5+ Nc6,A43,Benoni Defense: Benoni Gambit Accepted,1716,advanced
1885,1510,white,0+1,d4 f6 c4 f5 Nc3 e6 Nf3 f4 Bxf4 Qf6,A40,Queen's Pawn Game,1697,advanced
1639,1834,black,240+0,c4 e6 Nc3 c6 g3 d5 cxd5 cxd5 d4 Nf6,A13,English Opening: Agincourt Defense,1736,advanced
1576,1655,white,480+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 d4 h6,B01,Scandinavian Defense: Valencian Variation,1615,advanced
1707,1527,white,120+0,d4 d5 c4 dxc4 e4 Nc6 d5 Ne5 Bf4 Ng6,D20,"Queen's Gambit Accepted: Central Variation, Modern Defense",1617,advanced
1507,1888,black,0+1,g3 c5 e3 e6 c3 d5 d3 Nf6 f3 Be7,A00,Hungarian Opening: Sicilian Invitation,1697,advanced
1891,1504,white,0+1,d4 b6 c4 b5 Nc3 b4 Na4 Ba6 Nc5 Bxc4,A40,English Defense,1697,advanced
1504,1891,black,0+1,g3 c5 Bg2 e6 f3 d5 g4 Nf6 f4 Ne4,A00,Hungarian Opening: Sicilian Invitation,1697,advanced
1530,1625,black,300+3,e4 e5 Bc4 d6 Nf3 Be7 Ng5 Bxg5 d3 Be7,C23,Bishop's Opening,1577,intermediate
1894,1502,white,0+1,d4 b6 c4 c6 Nc3 f6 Nf3 g6 Bf4 h5,A40,English Defense,1698,advanced
1461,1679,black,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d4 exd4,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation",1570,intermediate
1502,1894,white,0+1,g3 c5 f3 e6 e3 Nc6 d3 d5 f4 Nf6,A00,Hungarian Opening: Sicilian Invitation,1698,advanced
1502,1720,black,480+0,e4 e5 Nc3 Nf6 Bc4 Nc6 f3 g6 a3 Bg7,C26,Vienna Game: Stanley Variation,1611,advanced
