white_elo,black_elo,result,time_control,opening_moves
1244,1299,white,420+7,e4 d5 e5 d4 Nf3 Bg4 Be2 Bxf3 Bxf3 c6
1663,1630,white,300+7,e4 e5 Bc4 Bc5 Nf3 d6 d3 h6 c3 Nf6
1580,1262,white,-,d4 Nh6 f3 g6 g4 Bg7 Bg2 O-O e4 Na6
1569,1406,white,120+0,d4 d5 Nf3 e6 e3 Nf6 Bd3 c6 c3 Na6
1390,1861,black,120+3,b3 e5 Bb2 Nc6 e3 d5 g3 Nf6 f4 e4
1554,1428,black,900+0,e4 Nf6 Nc3 Nc6 f4 e5 Nf3 d5 d3 exf4
1568,1637,black,240+0,e4 e5 Nf3 Nf6 Nxe5 d6 Bb5+ Bd7 Bxd7+ Nbxd7
1827,1412,white,300+0,d4 d6 e4 e5 dxe5 Nc6 exd6 Qxd6 Qxd6 Bxd6
1385,1490,black,60+0,f4 e6 Nf3 d5 e3 Bc5 Be2 Bd7 O-O Nc6
1863,1388,white,120+3,e4 g6 d4 Bg7 Nc3 e6 f4 b6 Nf3 Bb7
1671,1593,black,600+10,e4 e5 Nf3 Qf6 d3 h6 Nc3 c6 Be3 d6
1399,1577,black,120+0,e4 e5 f4 Nc6 Nf3 d6 Bb5 Bd7 Bxc6 Bxc6
1286,1455,black,600+5,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nb4 Na3 Nf6
1266,1376,white,60+0,d3 g6 h3 Bg7 e4 c6 Bf4 Nf6 Bxb8 Rxb8
1909,1828,white,120+0,c4 c5 g3 Nc6 Bg2 g6 Nc3 Bg7 e4 e5
1387,1866,black,120+3,d4 d5 Be3 Nf6 f4 Bf5 h4 e6 Nf3 Ng4
1361,1698,black,60+0,f4 d5 Nf3 d4 e3 dxe3 Qe2 exd2+ Bxd2 Nf6
1601,1500,white,240+0,d4 d5 c4 Nf6 Nc3 e6 Bg5 Be7 e3 a6
1620,1673,black,300+7,e4 e5 Bc4 Nc6 Nf3 Bc5 d3 Nd4 Ng5 Ne6
1868,1385,white,120+3,e4 e6 d4 c6 c4 b6 Nc3 Bb7 Bd3 g6
1583,1393,black,120+0,d4 d5 Nf3 e6 e3 Bd6 Bd3 Nf6 c3 Qe7
1545,1504,black,300+10,e4 e6 d4 d5 e5 c5 dxc5 Nc6 c4 Bxc5
1286,1344,white,600+0,d4 d5 Nf3 e6 e3 c5 Nc3 Nc6 Bb5 Bd7
1753,1559,white,240+0,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qd6 Bc4 Bg4
1520,1920,black,120+0,d4 Nf6 c4 e6 Nc3 c5 e4 cxd4 Qxd4 Nc6
1738,1783,white,1800+30,d4 Nf6 c4 e6 Nc3 c5 d5 e5 e4 d6
1411,1565,white,120+0,e4 e5 f4 Nc6 Nf3 d6 f5 Be7 Be2 Nf6
1758,1702,white,60+0,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Bd3 Nc6
1517,1788,white,300+10,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 Ngf6
1207,1492,black,240+0,Nf3 d5 d4 Nf6 e3 Nc6 Bd3 e6 O-O Bd6
1282,1298,white,600+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qxe2+ Ngxe2 e6
1396,1263,white,180+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 d4 Qf6
1383,1870,black,120+3,e3 e5 d4 exd4 Qxd4 Nc6 Qe4+ Be7 b3 Nf6
1611,1358,black,60+0,e4 g6 d4 Bg7 c3 d6 Nd2 c6 Be2 Nf6
1691,1802,black,60+0,e4 c6 d4 d5 e5 e6 f4 Ne7 Nf3 Nd7
1820,1658,draw,720+3,d4 d5 c4 e5 Nc3 dxc4 d5 Bb4 e4 Nf6
1424,1500,white,120+1,d3 e5 e3 d5 d4 e4 Nc3 f5 Bd2 Nf6
1378,1511,white,60+0,b3 d5 Bb2 e5 f3 d4 e3 c5 Be2 Nc6
2005,1756,white,420+0,d4 e5 e3 exd4 exd4 Nf6 Bd3 d5 Nf3 Be7
1547,1682,black,60+0,d4 d6 Nf3 g6 e3 Bg7 Bd3 Nf6 c3 O-O
1873,1381,white,120+3,e4 e6 d4 g6 f4 Bg7 Nf3 Qe7 Nc3 d6
1664,1630,black,120+2,c4 c5 Nc3 Nc6 g3 e5 Bg2 f5 e3 e4
1513,1444,black,600+10,e4 e5 Nc3 d6 Nd5 c6 Nb4 f5 Bd3 fxe4
1691,1539,white,60+0,e4 d6 f4 e5 Nf3 exf4 d3 g6 Bxf4 f5
1404,1254,white,180+0,e4 e5 Nf3 Bc5 Nc3 f6 d4 Bxd4 Nxd4 exd4
1394,1283,black,60+0,f4 d5 Nf3 f5 e3 Nf6 Be2 Nc6 O-O e6
1444,1829,black,300+0,e3 e5 d4 exd4 exd4 d5 c4 c6 cxd5 cxd5
1380,1875,black,120+3,c3 e5 Na3 d5 d3 Nf6 g3 Nc6 Nh3 Bc5
1287,1331,black,600+0,d4 d5 Nf3 e6 Nc3 c5 dxc5 Bxc5 e4 Qb6
1610,1697,white,300+7,e4 c5 Bc4 Nc6 Nf3 Nf6 Nc3 e6 d3 d5
1875,1380,white,120+3,e4 g6 d4 Bg7 Nc3 e6 f4 c6 Nf3 b6
1532,1698,black,60+0,c4 e6 Nc3 d5 d3 dxc4 dxc4 Qxd1+ Nxd1 Bb4+
1443,1382,black,60+0,e4 g6 d4 Bg7 Nf3 c6 c4 d6 Nc3 Nf6
1770,1536,black,300+10,d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Bg5 c5
1394,1335,black,60+0,f4 d5 Nf3 Nc6 e3 f5 Be2 Nf6 O-O e6
1706,1525,black,60+0,e4 e5 f4 Nc6 Nf3 d6 Bc4 Bg4 O-O Bxf3
1378,1877,black,120+3,c3 e5 e3 d5 g3 Nf6 Na3 Nc6 b4 e4
1532,1451,white,600+0,Nf3 d5 d4 Nc6 g3 Nf6 Bg2 e6 O-O h6
1421,1381,black,60+0,e4 g6 d4 Bg7 c4 c6 Nc3 d6 Nf3 Nf6
1624,1842,draw,300+7,e4 e5 Bc4 Nf6 Nf3 Nc6 Ng5 d5 exd5 Nd4
1411,1246,white,180+0,e4 d6 d4 f5 Nc3 g6 Nf3 Bg7 exf5 Bxf5
1832,1442,white,300+0,e4 e5 Nf3 Nc6 Bc4 Nd4 d3 Be7 Nxe5 Ne6
1879,1376,white,120+3,e4 b6 d4 g6 f4 h5 Nf3 e6 Bd3 h4
1766,1644,white,180+0,e4 e5 f4 exf4 Nf3 Qf6 Bc4 Bc5 d4 Bb6
1394,1353,white,60+0,f4 d5 Nf3 f5 e3 Nf6 Be2 e6 O-O Nc6
1238,1203,white,180+2,c4 Nc6 a3 e5 e3 Nf6 Nc3 e4 g3 d6
1784,1752,draw,300+0,e4 e5 Nf3 d6 d4 Bg4 Be2 Bxf3 Bxf3 exd4
1278,1367,white,600+0,d4 d5 Nf3 e6 Nc3 c5 dxc5 Bxc5 e3 Nc6
1306,1404,white,60+0,e4 g6 d4 Bg7 c4 c6 e5 d6 Nf3 Nd7
1374,1881,white,120+3,e3 e5 f4 d6 g3 Nf6 b3 Be7 Bb2 Nc6
1528,1652,black,120+2,e4 e5 f4 exf4 Nf3 Nc6 d4 d6 Bxf4 Bg4
1417,1466,white,180+0,e4 c5 Nf3 e6 d4 Nf6 Nc3 Bd6 dxc5 Bxc5
1846,1403,white,120+3,e4 e6 d4 b6 Nc3 g6 f4 Bb4 Bd3 Bxc3+
1390,1365,white,60+0,f4 d5 g3 c6 Bg2 Nf6 Nf3 c5 O-O Nc6
2066,2237,white,180+0,Nf3 c5 g3 b6 Bg2 Bb7 O-O Nf6 c4 e6
1430,1258,white,180+0,e4 e5 Nf3 Nc6 d4 d6 Nc3 b6 Bb5 Bd7
1632,1479,white,300+8,e4 e5 Bc4 Nf6 d3 Be7 h4 O-O g4 d6
1400,1848,black,120+3,c3 e5 d3 d5 g3 Nf6 Bg2 Nc6 Bg5 Be7
1439,1834,black,300+0,e4 e5 Bc4 Nf6 Nf3 d5 exd5 e4 Ng5 Bf5
1327,1401,black,60+0,e4 g6 f4 Bg7 Nf3 c6 Bc4 d6 Ng5 e6
1396,1854,black,120+3,c3 e5 b4 d5 Ba3 Nf6 e3 Bf5 Qe2 Nbd7
1410,1297,white,60+0,f4 d6 Nf3 e5 e3 e4 Nd4 c5 Ne2 d5
1706,1559,white,300+0,e4 e6 Nf3 d5 exd5 exd5 b3 Nf6 Bb2 Bc5
1851,1398,white,120+3,e4 g6 d4 Bg7 Nc3 c6 f4 Qb6 Nf3 d6
1416,1278,black,720+0,d4 d5 g3 Nc6 Bg2 h6 Nc3 e5 e3 e4
1713,1653,white,300+0,e4 c5 Nf3 Nc6 b3 e5 Bb2 d6 Bb5 Nf6
1273,1418,white,60+0,e4 g6 f4 Bg7 Nf3 d6 Bc4 c6 O-O Nf6
1430,1541,white,600+0,d4 d5 c4 e6 e3 a6 Nf3 b5 cxb5 axb5
1693,1437,black,180+3,e4 e5 Nc3 Nc6 f4 exf4 Nf3 g5 Bc4 Nh6
1402,1318,white,60+0,f4 d5 g3 c5 Nf3 Nc6 e3 e6 Bg2 g5
1436,1501,black,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Be6 Nc3 Qe7
1295,1411,white,60+0,e4 g6 f4 Bg7 Nf3 c6 Bc4 d6 O-O Nf6
1528,1638,white,300+7,e4 e5 Nc3 c6 Nf3 h6 Bc4 d6 d3 b5
2010,1685,draw,420+0,d4 d5 e3 Bf5 f4 Nf6 Bd3 Qc8 Nf3 Bxd3
1411,1295,black,60+0,f4 d5 g3 e6 Nf3 Nf6 Bg2 Bc5 e3 Nc6
1375,1521,black,60+20,e4 d5 d4 dxe4 d5 Nf6 Nc3 Bg4 f3 exf3
1783,1609,black,300+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nc3 Nf6
1500,1500,white,600+10,e4 e5 Nf3 d6 Nc3 Nc6 Be2 Nf6 d3 d5
1367,1291,white,60+20,e4 d5 exd5 Qxd5 d4 Nc6 Nf3 Bg4 Be3 Bxf3
1526,1460,white,600+0,Nf3 d6 d4 Nf6 g3 Nc6 Bg2 e5 dxe5 dxe5
1332,1396,black,60+0,e4 g6 f4 Bg7 Nf3 c6 Bc4 d6 O-O Nf6
1427,1362,black,180+0,e4 e5 Nf3 d6 d4 Bg4 Nbd2 Bxf3 Nxf3 Qe7
1320,1353,white,600+0,e4 e6 d4 d5 e5 c5 c4 Nc6 Nf3 b6
1406,1310,black,60+0,f4 d5 Nf3 d4 d3 Nc6 e3 dxe3 Bxe3 e6
1644,1206,white,300+0,Nf3 d5 c4 dxc4 e3 Be6 Na3 Nc6 Nxc4 Bxc4
1282,1377,white,60+20,d4 d5 Nf3 Bg4 Qd3 Qd7 Ne5 Bf5 Nxd7 Bxd3
1659,1500,white,600+10,d4 d6 c4 Nf6 Bg5 b6 Nc3 Ba6 e4 Nc6
1324,1507,black,600+10,e4 e6 Nf3 f6 e5 f5 Bc4 d5 Bb5+ c6
1786,1783,white,0+1,d4 b6 c4 c6 Nc3 d5 e4 dxe4 Nxe4 f5
1675,1457,white,180+3,e4 e5 Nc3 Nc6 Bc4 a6 a3 Nf6 f4 exf4
1344,1569,white,240+0,e3 e5 Nc3 Nf6 d4 e4 h4 d5 Be2 Bb4
1341,1391,white,60+0,e4 g6 f4 Bg7 Nf3 c6 Bc4 d6 O-O Nf6
1413,1394,black,180+0,e4 b6 d4 e6 Nf3 g6 Nc3 Qe7 Bc4 Qb4
1723,1646,black,300+0,e4 c5 Nf3 Nc6 b3 e5 Bb2 d6 Bb5 Nf6
1413,1394,black,180+0,e4 e6 d4 b6 Bc4 g6 Nf3 Qe7 a3 c6
1451,1680,white,180+3,e4 e6 d4 d5 exd5 exd5 c4 Nf6 Nf3 Bd6
1402,1410,white,180+0,e4 e6 d4 g6 Nf3 Bg7 Bg5 b6 Bxd8 Kxd8
1680,1451,white,180+3,e4 e5 Bc4 Nc6 Nc3 Bc5 f4 exf4 Nf3 Nf6
1296,1472,white,300+8,d4 d5 Nc3 Nf6 Qd3 e6 Nf3 Bb4 a3 Bxc3+
1553,1363,white,240+0,e4 e6 e5 d6 Nf3 Nc6 Bb5 Bd7 O-O dxe5
1418,1435,black,600+0,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5
1771,1533,white,300+8,e4 e6 Bc4 Qg5 Qf3 Qc5 d3 b5 Bb3 a5
1764,1624,draw,300+7,e4 e5 Nf3 d6 b3 Nc6 Bb2 h5 Bb5 Bd7
1413,1437,white,180+0,e4 c5 Nf3 d6 d4 Nc6 Bb5 a6 Bxc6+ bxc6
1636,1446,white,180+3,d4 e6 e4 c5 c3 cxd4 cxd4 Nc6 a3 Qa5+
1500,1559,white,240+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Bg4
1184,1420,black,120+3,Nf3 e6 g3 d6 Bg2 e5 O-O Bg4 Re1 Qd7
1642,1394,white,120+3,b4 g6 Bb2 Nf6 g4 Bg7 g5 Nh5 Bxg7 Nxg7
1420,1184,white,120+3,e4 e5 Bc4 Nf6 Qf3 c6 d3 Bc5 Bg5 d6
1500,1637,white,300+4,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 Nf3 Qe7
1361,1660,black,60+20,e4 c5 c4 e6 e5 a6 Nf3 b6 d4 cxd4
1423,1535,black,600+0,e4 e5 Nf3 f6 d4 exd4 Nxd4 Nc6 Nxc6 bxc6
1550,1706,black,240+0,e4 d5 exd5 Nf6 Bb5+ c6 dxc6 Nxc6 Nf3 Bg4
1425,1519,black,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nf3 a6
1570,1772,black,0+1,b3 c6 d3 d5 Bb2 Be6 Nd2 f6 e3 g5
1551,1671,black,180+0,d4 d5 Bf4 c5 dxc5 e6 e3 Bxc5 Bd3 Nc6
1357,1604,black,60+20,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 d6 Bb5 Qa5+
1566,1709,black,300+0,d3 e5 e4 b6 Nf3 Qf6 Bg5 Qe6 h3 f6
1172,1425,black,120+3,Nf3 d5 g3 c5 Bg2 Nc6 O-O e5 Re1 e4
1625,1660,black,300+0,d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O e3 c5
1242,1440,black,180+3,e4 e5 d4 exd4 Qxd4 c5 Qc4 Nc6 Be2 Nd4
1513,1508,white,600+10,e4 e5 Nc3 Nf6 Nf3 Bb4 Nd5 Nxd5 exd5 d6
1417,1356,black,180+0,e4 d5 exd5 Qxd5 Nc3 Qf5 Nf3 e5 d4 e4
1389,1647,white,120+3,d4 d5 e3 Bf5 g3 Be4 Bg2 Bxg2 Qe2 Bxh1
1628,1683,black,300+7,e4 e5 Bc4 Nc6 d3 a6 Nc3 Bc5 Nf3 Nf6
1780,1544,white,240+0,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qd6 d4 exd4
1716,1558,white,300+0,e4 e6 Nf3 d6 b3 Be7 Bb2 Nf6 Qe2 e5
1404,1548,black,180+0,e4 a6 d4 b5 Bf4 Bb7 Nc3 b4 Nd5 e6
1449,1373,white,180+10,e4 e6 f4 Nc6 Nf3 f5 exf5 exf5 Bc4 Nf6
1945,1462,white,600+5,e4 e5 Nf3 Nc6 Bb5 Qf6 Nc3 d6 Nd5 Qd8
1353,1363,black,300+20,e4 e6 d4 d5 e5 f6 exf6 Nxf6 Bg5 Be7
1679,1430,white,180+0,e4 c5 Nf3 Nc6 Bc4 h6 Nc3 e5 d3 d6
1627,1413,black,120+3,b4 g6 Bb2 Nf6 g4 Bg7 g5 Nh5 Bxg7 Nxg7
1370,1410,black,240+4,e4 e6 d4 d5 Bd3 c5 c4 Nc6 cxd5 Nxd4
1447,1554,white,0+6,e4 a6 d4 b5 Nf3 Bb7 Bd3 e6 Bf4 c5
1547,1778,black,0+1,e4 e6 d4 f5 exf5 exf5 Nf3 Bb4+ c3 Qe7+
1615,1544,white,240+0,d4 d5 c4 dxc4 Nf3 e6 e3 Be7 Bxc4 Nf6
1723,1556,white,300+0,e4 e5 Nf3 d6 b3 Be7 Bb2 Nf6 Qe2 O-O
1457,1217,white,480+0,e4 e5 f4 Nc6 Nf3 f6 Bc4 Nge7 O-O d5
1425,1683,black,180+0,e4 e5 Nc3 Nc6 Bc4 d6 Qf3 Nh6 d3 Qe7
1541,1486,white,0+6,b4 e6 Bb2 Bxb4 Bxg7 f6 Bxh8 d5 c3 Bd6
1671,1676,black,300+0,d4 e5 e4 exd4 Nf3 d5 exd5 c5 dxc6 Nxc6
1435,1607,black,120+3,d4 d5 e3 Bf5 g3 e6 Bh3 Be4 c3 Bxh1
1608,1741,black,300+30,e4 e6 Nf3 d5 exd5 exd5 Bd3 Nf6 O-O Be7
1467,1198,black,480+0,e4 e5 f4 Nc6 Nf3 d6 Bc4 Be6 Bxe6 fxe6
1397,1162,white,180+0,e4 e5 Nf3 Nf6 Nc3 d6 d4 Nc6 dxe5 Nxe5
1207,1462,black,480+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Qd4
1402,1421,black,180+0,e4 e5 Nf3 f5 Nc3 Nf6 d3 Nc6 exf5 d5
1462,1550,white,0+6,e4 a6 d4 b5 c4 c6 d5 cxd5 cxd5 Bb7
1660,1535,white,240+0,d4 d5 c4 dxc4 Nf3 e6 e3 Be7 Bxc4 Nf6
1226,1600,black,-,Na3 c6 Nf3 b5 g4 Bb7 Bh3 g6 O-O Bg7
1380,1688,black,180+0,e4 e5 Nf3 Nc6 h3 Bc5 c3 d6 d4 Bb6
1549,1729,white,300+0,e4 e5 Nf3 Qf6 Be2 h6 d4 exd4 Qxd4 Nc6
1619,1533,white,180+10,d4 d5 c4 c5 dxc5 dxc4 Qxd8+ Kxd8 Nc3 e6
1537,1495,black,0+6,b4 e6 Bb2 Nf6 h3 Bxb4 g4 O-O Bg2 d5
1637,1524,white,180+10,d4 d5 c4 c5 dxc5 dxc4 Qxd8+ Kxd8 a3 b6
1677,1341,white,300+20,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Qxf3 Bg4
1446,1523,white,600+10,e4 e6 e5 Qg5 d4 Qg6 Bd3 Qxg2 Qf3 Qxf3
1782,1678,white,0+1,e3 e5 d4 exd4 Qxd4 d5 Qd1 Nf6 Bb5+ Nc6
1391,1432,black,180+0,e4 e5 Nf3 d6 d4 f5 exf5 Bxf5 Nc3 exd4
1627,1595,white,180+10,d4 d5 c4 c6 Nc3 dxc4 Bf4 Nd7 e3 b5
1691,1746,black,180+0,e4 d5 exd5 Nf6 Qf3 Qxd5 Qxd5 Nxd5 Bc4 Nb6
1614,1427,white,120+3,d4 b6 e4 Bb7 Bd3 e6 Nf3 Qf6 Be3 Qg6
1381,1394,black,180+0,e4 e6 d4 c6 Nf3 g6 Bg5 Nf6 Nc3 Be7
1420,1621,black,120+3,d4 d5 f3 Bf5 Nc3 e6 e4 dxe4 Nxe4 c6
1682,1037,white,180+0,e4 e5 Nf3 d6 Bc4 b6 Nc3 a6 a3 b5
1712,1566,white,300+0,e4 e5 Nf3 d6 b3 Nf6 d3 Be7 Bb2 Bg4
1627,1413,white,120+3,d4 e6 e4 g6 Be3 c6 Qd2 Qb6 b3 Bb4
1624,1559,white,360+2,d4 d5 c4 dxc4 Nf3 b5 e3 c6 a4 Bb7
1662,1337,black,-,d4 d5 h4 e6 g4 c5 g5 Nc6 e3 c4
1531,1646,white,900+0,e4 e5 Qf3 Nf6 d3 h6 Be2 d6 h3 Nc6
1768,1845,white,1800+30,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 c5
1458,1337,white,300+20,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nge7 Nc3 f5
1235,1448,white,480+0,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 Nf6 Nc6+ Qe7
1274,1538,black,300+8,e4 e5 Qh5 Qf6 f3 g6 Qh3 Nc6 Bc4 d6
1601,1663,black,720+3,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6 bxc6
1764,1683,white,180+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d4 f6
1406,1633,black,120+3,d4 d5 g3 Bf5 Bg2 e6 Nc3 Bd6 f3 a6
1550,1250,white,300+8,e4 e5 Nf3 Qf6 Bc4 Bc5 O-O d6 c3 Qg6
1178,1393,black,300+5,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 h6 Nf3 f6
1559,1719,black,300+0,e4 e5 Nf3 Qf6 Be2 Bc5 O-O h6 a3 b6
1638,1400,white,120+3,e4 g6 d4 Bg7 c4 e6 Nf3 Ne7 Nc3 d5
1512,1431,draw,600+0,e4 c5 e5 Nc6 Nf3 d6 Bb5 Bd7 exd6 exd6
1232,1561,white,300+8,e4 e5 Qh5 Qf6 f3 g6 Qh3 Nc6 Bc4 a6
1774,1521,white,300+0,e4 b6 Nf3 Bb7 Nc3 d6 d4 c6 Bd3 Nd7
1731,1646,black,300+3,e4 e6 Nf3 d5 e5 c5 c3 Nc6 d4 Bd7
1394,1673,black,180+0,b3 e5 Bb2 Nc6 e3 Bc5 Qg4 g6 Qg3 d6
1552,1488,white,180+3,e4 Nf6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 Nf3 Bg4
1500,1556,black,180+7,d4 d5 c4 dxc4 e3 e6 Bxc4 Bb4+ Bd2 Nc6
1516,1779,black,300+0,e4 e5 f4 d5 fxe5 dxe4 Nc3 Bf5 d3 exd3
1329,1331,black,300+20,e4 e5 d4 exd4 Qxd4 Qf6 e5 Qe7 Nf3 Nc6
1551,1633,black,360+2,d4 Nf6 c4 e6 a3 Be7 Nc3 O-O Bf4 b6
1323,1433,black,300+8,e4 d5 e5 e6 Qh5 Nh6 d3 g6 Qh3 Nf5
1678,1390,white,180+0,e4 g6 Nf3 Bg7 Bc4 c6 Nc3 Qb6 d3 Bh6
1726,1553,white,300+0,e4 e5 Nf3 d6 b3 Bg4 Bb2 Nc6 Bb5 Ne7
1385,1682,black,180+0,d4 d5 g3 Nc6 e3 Bf5 c3 Nf6 Qb3 e6
1479,1564,black,180+3,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 g6
1672,1680,black,720+3,e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 bxc6 O-O Bg7
2001,1753,white,420+0,d4 Nf6 f4 e6 e3 d5 Nf3 Nbd7 Bd3 c5
1644,1482,white,180+10,d4 d5 c4 e6 a3 c5 dxc5 Bxc5 e3 Nf6
1783,1512,white,300+0,e4 b6 Nf3 Bb7 Nc3 g6 d4 Bg7 Be3 c6
1685,1381,white,180+0,e4 g6 Nf3 Bg7 Bc4 b6 Nc3 c6 d3 b5
1500,1450,white,300+6,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6
1748,1732,white,300+0,d4 g6 Nc3 Bg7 g3 b6 Bg2 Nc6 d5 Nb8
1251,1211,white,300+8,e4 e5 Qh5 Nf6 Qxe5+ Be7 Bc4 d5 exd5 O-O
1411,1653,black,300+6,d4 Nf6 Bf4 e6 e3 g6 Nf3 Bg7 h3 O-O
1325,1318,black,300+20,d4 d5 e3 Nc6 f4 e6 Bb5 Bd7 Bxc6 Bxc6
1464,1314,white,1800+25,d4 e6 c4 d5 Nf3 dxc4 Nc3 Bb4 Bd2 Bxc3
1693,1372,white,180+0,e4 e6 Nf3 b6 Bc4 c6 Bb3 b5 a4 b4
1376,1689,black,180+0,b3 e5 Bb2 Nc6 e3 Bb4 c3 Bc5 b4 Bb6
1651,1786,black,180+10,d4 d5 c4 e5 cxd5 e4 e3 Qxd5 a3 Nf6
1672,1415,black,360+2,e4 c5 Bc4 d6 d3 h6 a3 e5 Nc3 Be7
1690,1798,black,60+1,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5
1784,1759,black,180+0,e4 e5 f4 d5 exd5 Qxd5 Nf3 exf4 Be2 Be7
1805,1678,white,60+1,d4 b6 c4 Bb7 Nc3 c5 d5 e6 e4 exd5
1433,1340,white,300+20,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 c6
1289,1330,black,300+20,e4 e5 Qh5 Nc6 d3 Nf6 Qf3 d6 d4 Nxd4
1678,1805,draw,60+1,e4 e6 d4 d5 exd5 exd5 c4 Nf6 Nc3 Bb4
1790,1533,white,0+1,e3 e5 d4 f6 c4 Ne7 dxe5 fxe5 Nc3 d6
1350,1471,white,180+3,d4 d5 c4 Nf6 Nc3 g6 Bf4 Bg7 e3 O-O
1481,1435,white,240+2,e4 c5 Nf3 d6 Bc4 h6 O-O Nf6 h3 e5
1802,1668,black,60+1,d4 Nf6 c4 e6 Nc3 d5 Bg5 Be7 cxd5 exd5
1794,1937,black,0+1,e3 c5 d4 e6 c3 Nf6 Bd3 d5 Bd2 Be7
1689,1787,black,60+1,e4 e6 d4 d5 exd5 exd5 c4 Nf6 Nc3 Bb4
1753,1812,white,300+8,d4 d5 c4 e6 Nf3 dxc4 e3 Bb4+ Bd2 Bxd2+
1937,1794,white,0+1,d4 e6 c4 f5 Nc3 Nf6 Nf3 Bb4 Qc2 Bxc3+
2006,1642,white,420+0,d4 Nf6 f4 e6 Nf3 c5 e3 Nc6 c3 d5
1255,1402,white,600+5,d4 d5 e3 Nc6 Bb5 a6 Ba4 Nf6 Ne2 e6
1647,1712,black,1800+8,e4 e5 Bc4 Bc5 Qh5 Qf6 d3 Qxf2+ Kd1 Qf1+
1912,1796,black,0+1,d4 b6 c4 Bb7 Nc3 e6 Nf3 f5 Bg5 Be7
1788,1945,white,0+1,e3 c5 f4 e6 Be2 d5 Bf3 Nf6 d3 Nc6
1368,1696,white,180+0,e3 e5 d4 e4 Bc4 d5 Bb3 Nc6 Nc3 Be6
1795,1678,white,60+1,d4 Nf6 Nf3 d5 Bf4 Bf5 e3 e6 Bd3 Bxd3
1803,1928,white,0+1,e3 c5 f4 e6 Be2 d5 Bf3 Nf6 d3 Be7
1770,1757,black,180+0,d4 d5 c4 c6 e3 Bf5 Nc3 e6 Nf3 dxc4
1928,1803,white,0+1,d4 e6 c4 f5 Nc3 Nf6 Nf3 Bb4 Bg5 Bxc3+
1493,1700,black,300+3,e4 c5 Nf3 d6 Bc4 Nf6 Nc3 e6 O-O Be7
1668,1802,black,60+1,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6
1654,1332,white,360+2,e4 e5 Bc4 Nc6 d3 Nf6 a3 Bc5 Nc3 h6
1912,1796,white,0+1,d4 e6 c4 f5 Nc3 Be7 Nf3 Bf6 Bd2 Ne7
1982,1788,black,180+3,e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 Qe2 Be7
1668,1237,black,300+0,c4 e5 Nc3 Nc6 g3 Bc5 Bg2 Nf6 Nf3 Ng4
1163,1181,white,1800+30,e4 e5 Nf3 Nf6 d3 d5 d4 dxe4 Nxe5 Bb4+
1657,1542,black,360+2,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6 d3 a6
1484,1197,black,480+5,e4 e6 Nf3 Nf6 Nc3 Nc6 Bc4 d5 Bb5 a6
1642,1328,white,360+2,e4 e5 Bc4 Nc6 d3 Nf6 a3 h6 f4 exf4
1447,1554,white,60+15,d4 b6 e3 Bb7 b3 g6 Bb2 Bg7 c4 Nf6
1569,1645,black,180+0,e4 g6 d4 Bg7 c4 e6 Nc3 f5 exf5 exf5
1798,1639,white,1800+8,e4 e5 Nf3 Qf6 Bc4 Bc5 d3 h6 Nc3 c6
