white_elo,black_elo,result,time_control,opening_moves
1530,1619,draw,540+15,e4 Nc6 Bc4 Nf6 Nc3 e5 d3 Bb4 Bd2 Bxc3
1788,1545,draw,300+8,b4 f6 e4 d6 d4 Be6 d5 Bf7 Be2 c6
1239,1430,white,180+1,d4 d5 c4 dxc4 e3 e6 Bxc4 c5 Nd2 cxd4
1852,1683,white,0+1,e4 g6 Nc3 Bg7 d4 e6 Be3 d6 Bd3 Ne7
1529,1524,white,240+2,e4 e5 Bc4 Nf6 Nc3 Bb4 d3 h6 f4 Nc6
1457,1305,black,60+2,e4 e6 Ne2 Bc5 Nbc3 d6 d3 a6 Na4 Ba7
1552,1579,black,120+2,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Be2 Bd6
1480,1653,black,300+8,g4 g6 d4 Bg7 h4 h6 g5 h5 e4 d6
1927,1395,white,300+8,e4 e5 f4 Nc6 Nf3 d5 exd5 Qxd5 Nc3 Qd7
1510,1541,white,240+5,e4 e5 Nf3 d6 Bc4 g6 d3 f6 Be3 Bg4
1677,1859,white,0+1,d4 e6 e4 Nf6 Nc3 d5 e5 Nfd7 f4 c5
1825,1808,white,180+0,e4 e6 Nf3 c5 Bc4 Nc6 O-O Nf6 Re1 d5
1768,2023,black,60+0,d4 d5 Nf3 Bf5 Bg5 h6 Bh4 g5 Bg3 Bg7
1840,1694,white,0+1,e4 c5 Nc3 a6 a4 Nc6 Bc4 e6 d3 g6
1500,1199,black,420+8,e4 d5 exd5 Qxd5 Nf3 Qe6+ Be2 Nh6 Nc3 Nc6
1500,1823,black,600+5,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 h6 O-O Bc5
1553,1411,white,180+0,d4 d5 c4 dxc4 Nc3 a6 a4 c6 e4 Qa5
1687,1848,white,0+1,d4 c5 d5 e5 c4 d6 Nc3 Bd7 e4 Na6
1115,1409,black,300+0,Nf3 d5 g3 Nf6 Bg2 Nc6 O-O e5 d4 e4
1631,1766,black,300+2,d4 d5 a3 Nf6 e3 Bf5 h3 e6 Nf3 c5
1829,1703,white,0+1,e4 c5 Nc3 a6 f4 Nc6 Nf3 e6 g3 d5
1844,1723,black,60+15,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 d4 e6
1447,1520,black,240+5,e4 b6 d4 Bb7 Nc3 g6 Be3 Nf6 e5 Nd5
1696,1838,black,0+1,d4 e6 e4 d5 Nc3 dxe4 f3 Nf6 fxe4 c5
1241,1183,draw,240+6,d3 Nf6 c3 Nc6 Nf3 e6 e4 d6 Be2 b6
1689,1587,black,600+10,e4 e5 Bc4 Nc6 c3 Nf6 d3 Be7 h3 d5
1441,1490,white,60+2,e4 c5 Ne2 e6 Nbc3 Nc6 d3 Bd6 Be3 Qc7
1631,1727,white,240+0,d4 d5 c4 e6 e4 dxe4 Nc3 Nf6 Bg5 Bb4
1409,1560,black,300+2,e4 c5 d3 e6 c3 Nf6 Qe2 Be7 f3 O-O
1589,1542,black,120+2,d4 e6 c4 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6
1846,1688,white,0+1,e4 c5 Nc3 a6 f4 Nc6 Nf3 e6 a4 d5
1445,1396,white,360+15,e4 g6 d4 Bg7 e5 d6 f4 f5 exf6 Nxf6
2152,1762,white,60+0,d4 d5 Nf3 c6 e3 Nf6 c4 Bg4 Nbd2 e6
1682,1853,white,0+1,d4 d6 e4 e5 Nc3 exd4 Qxd4 Nc6 Bb5 Bd7
1594,1341,black,480+8,c3 c6 b4 d5 Nf3 Bf5 a4 e6 e3 Nf6
1489,1707,white,600+10,d4 e6 e4 c5 c3 g6 e5 cxd4 cxd4 Qa5+
1798,1840,black,180+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Be2 Bd6
1558,1778,black,420+0,e4 c5 Nf3 Nc6 Bc4 g6 d4 cxd4 Nxd4 Bg7
1540,1500,white,240+2,e4 e5 f4 exf4 Nf3 Nf6 e5 Ne4 d3 Nc5
1368,1399,black,300+1,e4 e5 Bc4 c6 Nf3 f6 d3 d5 exd5 cxd5
1553,1446,white,600+0,e4 e6 c3 d5 d4 Nc6 f4 f5 exd5 exd5
1667,1514,black,900+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nc3 Bd6
1835,1699,black,0+1,e4 c5 Nc3 a6 Bc4 e6 a4 d6 f4 b6
1653,1680,white,420+7,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 a3 Bc5
1776,1637,black,120+18,d4 d5 c4 Nc6 Nc3 dxc4 e3 Nf6 Bxc4 e5
1946,1470,white,360+0,e4 e5 Nf3 Nf6 Nxe5 Qe7 d4 d6 Nf3 Qxe4+
1365,1551,white,240+0,e3 e5 d3 d5 g3 Nc6 Bg2 Nf6 a3 Be6
1729,1760,white,60+0,e4 e6 f4 b6 Nf3 Bb7 d3 d5 e5 Nd7
1818,1620,white,600+8,d4 d5 c4 dxc4 Nc3 c6 e4 b5 d5 a6
1862,1799,white,900+2,c4 g6 Nc3 Bg7 b3 Nf6 Bb2 d6 Ne4 e5
1374,1405,black,480+8,e4 e5 Nf3 Bc5 Nxe5 Qe7 d4 Bb4+ c3 Ba5
1827,1706,white,0+1,e4 c5 Nc3 a6 f4 Nc6 Nf3 e6 d4 cxd4
1299,1371,white,600+8,d4 d5 Nc3 Nf6 g3 e6 Bf4 c5 Nf3 a6
1500,1201,black,900+5,e4 e5 d4 d6 dxe5 Qe7
1552,1779,black,300+8,c4 d5 cxd5 Nf6 Nc3 e6 dxe6 Bxe6 e4 Bb4
1566,1403,white,300+2,e4 e5 c3 d6 d4 Qe7 Nf3 f6 Bd3 g5
1443,1665,white,420+7,e4 e5 Nf3 Nf6 d3 h6 Nxe5 d5 f4 dxe4
1698,1835,black,0+1,d4 d5 e4 Nf6 Nc3 dxe4 f3 exf3 Nxf3 b6
1854,1788,white,180+0,e4 g6 Nf3 Bg7 Bc4 e6 O-O Ne7 d4 O-O
1547,1577,white,240+1,e4 e5 f4 exf4 Nf3 Bc5 d4 Bb6 c3 c5
1766,1478,black,60+1,d4 g6 Bg5 Bg7 h4 d5 e3 c6 Be2 Nf6
1593,1574,black,600+6,e4 c6 d4 d5 exd5 cxd5 c4 e6 Nc3 Nf6
1714,1818,black,0+1,d4 d6 e4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8
1115,1214,white,900+5,d4 d5 c4 Bf5 cxd5 Qxd5 Nc3 Qa5 Bd2 Nc6
1413,1121,black,300+0,e4 e5 f4 Nc6 f5 g6 Nc3 gxf5 exf5 Nf6
1644,1711,white,240+0,d4 d5 c4 e6 c5 Nc6 Nf3 Nf6 e3 a6
1903,1922,black,300+6,e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 c5 c3 Nc6
1894,1393,white,300+13,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 d6 h3 Be7
1779,1866,black,180+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bg5 Bd6
1819,1771,black,240+4,d4 Nf6 Bg5 e6 e4 Be7 Nc3 c6 Nf3 Qa5
1745,1748,white,60+0,d4 e6 Nf3 d5 Bg5 Be7 Bxe7 Nxe7 c3 Nd7
1774,1791,black,300+0,d4 e6 c4 d5 e3 c6 Nf3 Nf6 Nc3 Be7
1785,1547,black,300+8,b4 c6 Bb2 Qb6 a3 Nf6 d4 d6 Nf3 c5
1624,1500,white,300+2,d4 e6 a3 d5 e3 Be7 Nf3 Nf6 h3 h6
1605,1600,white,540+0,d4 e6 e3 b6 Nf3 Bb7 a4 Nf6 Bd2 Be7
1596,1532,white,540+15,c4 e5 d3 Bc5 e4 Nc6 Nc3 d6 Nh3 a6
1874,1262,white,1200+0,e4 d6 d4 e6 Ne2 c5 c3 cxd4 cxd4 Nf6
1213,1677,black,600+5,Nf3 Nc6 e4 e5 c3 Bc5 Bc4 d6 Nxe5 dxe5
1843,1105,white,0+1,e4 e5 Nc3 Nf6 Bc4 Nc6 d3
1357,1188,white,600+8,e4 e5 Nf3 d6 Bc4 Nh6 d3 c6 Nc3 b5
1390,1929,black,300+8,d4 d5 Nf3 Nf6 g3 Bg4 Bg2 c5 O-O e6
1805,1905,black,240+7,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Nc3 Ne7
1737,1758,white,60+0,d4 d5 Bg5 c6 h4 Nd7 e3 Ngf6 Be2 h6
1559,1513,black,240+1,e4 e5 f4 Nc6 Nf3 Nf6 Bc4 Bd6 Ng5 O-O
1405,1500,white,420+0,Nf3 d5 d4 Bf5 c4 Nc6 cxd5 Qxd5 e3 Qa5+
1516,1843,black,120+1,c4 e6 b3 Nf6 Bb2 Be7 Nc3 O-O g3 c6
1532,1425,white,420+0,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 h6
1433,1499,white,120+0,e4 c5 Nf3 e5 Bc4 d6 Nc3 Nf6 d3 Nc6
1744,1748,white,60+0,d4 d5 Nf3 Bg4 Ne5 Bh5 g4 Bg6 h4 f6
1737,1757,black,60+0,d4 e6 c4 b6 h4 Bb7 Bg5 Be7 f4 Bxg5
1297,1203,white,900+5,e4 e5 Nf3 Nc6 Bc4 Nd4 Nxe5 Qg5 Bxf7+ Kd8
1824,1537,white,600+8,d4 Nf6 c4 e6 Nc3 b6 e4 d6 Bg5 Bb7
1259,1877,white,1200+0,d4 d5 b3 Nf6 g3 Nbd7 Bg2 c6 Bb2 Nb6
1614,1455,white,360+15,d4 f5 g3 d5 Bg2 e6 e3 c5 c3 c4
1759,1331,white,120+18,d4 d5 c4 e6 cxd5 Qxd5 Nc3 Qf5 e4 Qg6
1697,1384,white,180+1,e4 d6 d4 c5 d5 e6 c4 Nf6 Nc3 Nbd7
1762,1541,black,300+0,d4 Nf6 c4 g6 Nc3 d5 e3 e6 Nf3 Bg7
1446,1725,black,240+0,e3 e5 d3 d5 g3 c6 Bg2 Nf6 h3 Bd6
1770,1727,white,60+0,e4 c5 Bb5 Nc6 Bxc6 bxc6 d3 d5 Ne2 dxe4
1486,1447,white,120+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6
1613,1521,black,120+0,f4 g6 d4 b6 e3 Bb7 Qd2 Bg7 Bd3 e6
1546,1468,black,240+1,e4 e5 f4 exf4 Nf3 Nc6 Bc4 Nf6 e5 Qe7
1653,1608,white,180+2,e4 e5 Nf3 Nc6 Bb5 Bd6 Nc3 Nf6 O-O h6
1428,1387,white,240+0,e3 e5 d3 Nf6 g3 Nc6 Bg2 d5 a3 Be7
1597,1731,white,600+8,e4 c5 c3 d5 exd5 Qxd5 Nf3 e5 d4 cxd4
1468,1576,black,900+1,e4 e5 Nf3 d6 d4 Qe7 d5 Qd8 Be3 Nf6
1594,1458,white,1800+0,e4 e5 Nf3 Qf6 Nc3 c6 d4 exd4 Nxd4 Bc5
1418,1476,black,300+0,Nf3 Nc6 g3 e5 e3 e4 Nd4 Nxd4 exd4 d5
1717,1781,draw,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Be2 c6 d3 Nf6
1381,1700,white,180+1,d4 d5 c4 e6 e3 Nf6 Nf3 Nc6 g3 h6
1454,1576,black,60+2,e4 e5 Ne2 Nf6 Nbc3 Bc5 d3 Ng4 d4 exd4
1500,1847,black,0+1,d4 e6 e4 Nf6 Nf3 d5 Nc3 dxe4 Qd2 exf3
1765,1684,black,900+0,d4 d5 c4 e6 Nc3 b6 e3 Bb7 Nf3 Bb4
1540,1174,white,300+0,d4 d5 e4 dxe4 Nc3 Bf5 f3 Nf6 Bf4 e6
1565,1762,black,300+8,e4 e5 Nc3 Nc6 Nf3 Bc5 d3 d6 Qe2 Bg4
1800,1630,white,300+2,e4 e5 Nf3 Nc6 Bb5 Bd6 O-O Nce7 d4 Ng6
1477,983,white,420+8,e4 g6 d4 Bg7 e5 Nh6 h3 O-O Nc3 d6
1439,1850,black,0+1,d4 e6 c4 Nf6 Nc3 d5 cxd5 exd5 Nf3 c6
1850,2028,white,0+1,e4 e6 Nc3 d5 d4 c5 exd5 cxd4 Qxd4 exd5
1779,1719,white,60+0,d4 d5 Nf3 Bg4 Bg5 h6 Bf4 Nf6 Be5 Nbd7
1599,1660,black,120+0,f4 d5 d4 e6 e3 Nf6 Bd3 Be7 Qe2 c5
1881,1678,white,300+8,d4 d5 c4 Nf6 e3 Bf5 a3 e6 Nc3 Be7
1829,1386,white,600+8,d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 e4 e6
1622,1682,black,720+10,e4 e5 Nf3 Nc6 Bb5 Qf6 O-O Bd6 Nc3 Nge7
1657,1377,white,240+0,d4 e6 c4 d5 c5 c6 a4 Nf6 Nf3 h6
1437,1555,black,300+0,d4 e6 c4 c5 d5 Nf6 Nc3 exd5 cxd5 d6
1877,1755,white,300+0,e4 c5 Nf3 a6 a4 Nc6 Bc4 d6 O-O Nf6
1630,1482,white,360+0,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Nc6 Bd2 O-O
1533,1500,black,240+1,e4 c5 f4 Nc6 Nf3 d6 Bc4 Bg4 h3 Bxf3
1382,1640,black,60+1,e4 c5 Bc4 Nc6 Ne2 e6 O-O d5 d3 dxc4
1970,1936,white,240+0,d4 Nf6 Bf4 e6 e3 d5 a3 c5 Nf3 cxd4
1574,1744,black,300+0,d4 e6 c4 d5 cxd5 Bb4+ Bd2 Bxd2+ Nxd2 Qxd5
1520,1748,white,420+0,e4 c5 Nf3 d6 Bc4 Nc6 h3 g6 O-O Bg7
1589,1789,black,120+0,f4 d5 d4 f5 e3 Nf6 Bd3 e6 Qe2 Nbd7
1869,2011,white,0+1,e4 d5 Nc3 d4 Nce2 c5 Ng3 Nc6 Bc4 e6
1557,1678,white,600+5,e4 e5 Bc4 Bc5 Nf3 d6 d3 h6 h3 c6
1364,1654,black,480+8,e4 g6 Nf3 Bg7 d4 e6 Bg5 Ne7 Bxe7 Qxe7
1650,1518,white,540+10,e3 e5 b3 d5 Qh5 Nf6 Qxe5+
1374,1194,white,900+5,d4 d5 c4 c6 Nf3 Nf6 Nc3 Be6 c5 g6
1523,1669,black,1260+0,d3 d5 g3 e5 Nf3 Nc6 Bg2 Nf6 Nbd2 Bc5
1741,1645,black,60+1,e4 c5 Nc3 Nc6 f4 e6 g3 d5 exd5 exd5
1542,1485,white,300+0,d4 d5 e4 dxe4 Nc3 Nf6 f3 Bf5 g4 Bg6
1446,1500,black,60+2,e4 e5 Ne2 Nc6 Nbc3 Nf6 d4 exd4 Nxd4 Nxd4
1452,1716,white,300+5,d4 Nf6 Nf3 g6 Bf4 Bg7 c3 O-O Qc1 d6
1896,1299,white,300+13,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Nc3 Bd6
1933,1892,white,300+6,d4 d5 c4 Bf5 Nc3 e6 Nf3 h6 Bf4 c6
1886,1995,black,0+1,e4 d5 Nc3 e6 Nf3 d4 Ne2 c5 Ng3 Nc6
1662,1570,black,180+2,e4 e5 Nf3 Nc6 Bb5 Be7 O-O d6 Bxc6+ bxc6
1615,1614,white,600+8,e4 e5 Nf3 d6 Nc3 Nf6 Bc4 Nc6 h3 h6
1657,1373,white,540+10,e3 e5 b3 d6 Bb2 Nf6 Na3 Nc6 Qf3 Bg4
1790,1995,black,300+3,d4 c5 dxc5 e6 b4 a5 c3 axb4 cxb4 Qf6
1877,2003,black,0+1,e4 e6 d4 d5 e5 c5 dxc5 Bxc5 Nc3 Qb6
1409,1213,white,-,e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Nf3 f6
1770,1791,white,180+0,e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Bg4 Be2 e6
1679,1401,white,180+1,e4 d6 Nf3 e5 Bc4 Nc6 d3 Nf6 Bg5 Be7
1769,1559,white,300+8,e4 d6 d4 Nc6 Nc3 Bd7 Nf3 Bg4 Be3 Bxf3
1869,1513,white,120+1,e4 c5 Nc3 b6 f4 Bb7 Nf3 Nc6 Bc4 g6
1633,1572,white,600+6,e4 e5 Nf3 Nf6 Nc3 Nc6 d3 Bc5 Bg5 h6
1439,1624,white,60+2,e4 c5 Ne2 e6 Nbc3 Nc6 d3 g6 Be3 e5
1466,1256,white,240+0,e4 d6 Bc4 Nh6 h3 Bd7 Qf3 Nc6 d3 e5
1784,1700,white,300+3,e4 e5 Bc4 Nf6 Nc3 c6 d3 d5 exd5 cxd5
1661,1337,white,240+0,d4 e6 c4 g6 Nf3 Bg7 e3 Nf6 Nc3 Nc6
1500,1301,white,600+0,e4 g6 Nf3 Nf6 Nc3 Bg7 d4 d6 Bg5 Bg4
1328,1500,black,180+10,d4 Nc6 Nf3 d6 Nc3 Qd7 g3 Qg4 Bf4 Nd8
1403,1659,white,120+0,e4 c5 f4 Nc6 d3 e6 Nf3 d5 Be2 dxe4
1627,1602,white,600+8,e4 e5 Nc3 Nc6 Nf3 Nf6 d4 exd4 Nxd4 Nxd4
1249,1486,black,240+0,g3 e6 e3 d6 Nh3 h6 Bg2 g6 O-O Bg7
1913,1796,white,240+7,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O f3 d6
1320,1239,white,240+6,c3 d6 e4 c6 d4 Nf6 Bd3 e5 Nf3 Nbd7
1380,1831,black,600+8,d4 d5 Nc3 c5 Nf3 cxd4 Nxd4 e5 Ndb5 a6
1607,1795,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 Bg4
1525,1563,black,240+1,e4 c5 f4 Nc6 Nf3 g6 Bc4 h6 d4 Bg7
1549,1585,black,480+3,e4 c5 d4 cxd4 Qxd4 Nc6 Qd2 e5 Nc3 d6
1806,1750,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6
1584,1649,black,180+2,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 e6
1621,1608,white,180+10,d4 Nc6 e3 d6 h3 Nb8 Bd3 Qd7 Nf3 Qc6
1583,1781,black,120+0,f4 e6 d4 c5 e3 cxd4 exd4 Nc6 c3 d6
1661,1605,white,540+10,e3 e5 b3 Bd6 Bb2 c6 Nc3 Ne7 Qh5 Qc7
1554,1776,black,300+8,d4 Nf6 d5 c6 dxc6 Nxc6 Nf3 e5 Bd2 d5
1423,1383,white,120+0,e4 a6 d4 b5 c3 Bb7 Bd3 g6 Bg5 f5
1317,1460,black,480+8,d4 e6 Nc3 b6 g3 Bb7 Nf3 Bb4 Bd2 Bxc3
1591,1665,black,300+5,e4 e5 Bc4 Nf6 Nf3 c6 Nc3 d5 exd5 cxd5
1872,1600,white,0+1,e4 c5 c3 d5 exd5 Qxd5 Nf3 Nc6 Be2 Bg4
1672,1886,black,300+8,Nc3 e6 d4 d5 a3 c5 Nf3 Nf6 Bg5 h6
1600,1872,white,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6
1702,1870,black,780+4,e4 c5 Nf3 Nc6 c4 e6 Be2 Qc7 Nc3 a6
1610,1862,black,0+1,e3 e6 c4 Nf6 Nc3 c6 d4 d5 Nf3 Nbd7
1528,1274,white,300+8,e4 e5 Nf3 Nc6 Bc4 Bc5 Ng5 Bxf2+ Kxf2 Qxg5
1373,1433,black,120+0,b4 e5 b5 a6 c4 axb5 cxb5 Nf6 e3 d5
1851,1620,white,0+1,e4 c5 Nc3 e6 f4 d5 exd5 exd5 Nf3 d4
1782,1549,white,300+8,e4 a6 Bc4 Nc6 Qh5 g6 Qf3 Ne5 Qb3 Nxc4
1653,1367,black,600+0,e4 e5 Nf3 d6 d4 Nd7 dxe5 Nxe5 Nxe5 dxe5
1615,1857,black,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6
1365,1591,black,540+2,c4 d5 Qa4+ c6 cxd5 Qxd5 Nc3 Qf5 f3 Bd7
1420,1188,white,900+5,e4 e5 f4 d6 Ne2 Nf6 fxe5 dxe5 Nec3 Nc6
1375,1471,black,300+0,e4 c5 Bc4 a6 a4 e6 e5 Nc6 Nf3 Nge7
1626,1629,black,900+0,e4 d5 e5 d4 f4 c5 Na3 a6 Nc4 f6
1761,1224,draw,120+18,d4 d5 c4 dxc4 Nc3 c5 d5 e6 e4 e5
1730,1823,black,300+0,d4 Nf6 Bg5 Ne4 Bh4 d5 f3 Nf6 e3 e6
1782,1779,white,180+0,e4 d5 exd5 Qxd5 d4 Nf6 Nc3 Qa5 Bd2 c6
1325,1374,white,360+8,e4 c5 Qf3 Nc6 Bc4 Nf6 e5 Nxe5 Qb3 e6
1867,1605,black,0+1,e4 c5 Nc3 e6 f4 d5 e5 d4 Ne4 f5
1793,1575,white,300+3,c4 c5 Nc3 Nc6 e4 Nf6 Nf3 d6 d3 Nd4
1412,1656,black,300+1,e4 e5 Nf3 d6 c3 Nf6 d3 Nc6 Na3 Be7
1740,1815,black,300+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 e3 c6
1502,1242,white,240+0,e4 e5 Bc4 d6 d3 Be6 Bxe6 fxe6 c4 Qe7
1443,1364,white,120+0,e4 a6 f4 b5 Nf3 Bb7 d3 c5 Be2 e6
1674,1579,white,300+5,e4 e6 d4 c5 Nf3 Nc6 d5 exd5 exd5 Ne5
1625,1846,black,0+1,e4 e6 d4 d5 Nd2 c6 Bd3 Nd7 c3 Ngf6
1451,1603,black,1800+0,e4 e5 Qh5 Nc6 c3 Nf6 Qf3 d5 exd5 Nxd5
1244,1660,black,300+8,d3 g6 b3 Bg7 d4 d6 e4 e6 Nf3 Ne7
1465,1450,white,180+3,e4 e5 f4 exf4 Nf3 d6 Bc4 h6 O-O Bg4
1568,1887,black,180+2,e4 e6 Nf3 d5 e5 c5 d4 Nc6 c3 Qb6
1162,1692,white,180+2,g3 g6 Bg2 Bg7 Nh3 d6 O-O c5 e3 Nf6
1339,1584,white,540+3,d4 c6 c4 a6 Nf3 e6 e3 h6 Bd3 Nf6
1882,1705,black,300+6,e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 d6 f4 dxe5
1852,1620,white,0+1,e4 c5 Nc3 e6 Bc4 d5 exd5 exd5 Bxd5 Bd6
1755,1943,black,300+8,e4 Nf6 Nc3 d5 e5 Ne4 Nxe4 dxe4 Qe2 Qd4
1620,1852,white,0+1,e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ Qxf6
1824,1731,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6
1666,1658,black,180+2,d4 Nf6 Nf3 d5 e3 e6 Bd3 Nbd7 b3 c5
1328,1740,white,900+10,e4 e5 Nf3 Bc5 Nxe5 Nf6 Bc4 O-O Nc3 d5
2027,1922,black,300+8,d4 d5 c4 dxc4 Nc3 Nf6 Bf4 a6 a4 e6
1664,1569,black,240+0,d4 e6 c4 b6 e4 Bb7 Nc3 Bb4 Bd3 f5
2010,1802,white,60+0,d4 d5 c4 c6 Nc3 Nf6 cxd5 Nxd5 e4 Nxc3
1818,1571,black,420+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6
1832,1615,white,0+1,e4 c5 Nc3 e6 d4 cxd4 Qxd4 Nf6 Bb5 a6
1453,1514,black,120+0,e4 e5 f4 d5 d3 Bc5 Nf3 dxe4 dxe4 Qxd1+
1335,1779,black,1200+0,c4 e5 Nc3 f5 b3 Nf6 g3 Nc6 Bg2 Be7
1798,1543,white,300+3,e4 c5 Bc4 Nc6 Ne2 a6 a4 e6 d3 d5
1768,1793,black,180+0,e4 e6 d4 b6 Nc3 Bb7 Nf3 Bb4 Qd3 Bxc3+
1796,2016,white,60+0,d4 e6 Nf3 d5 Bg5 Be7 Bxe7 Nxe7 e3 O-O
1609,1838,black,0+1,e4 c5 d4 cxd4 c3 d3 Bxd3 e6 Nf3 Nc6
1362,1362,black,360+8,d4 e6 e4 d5 exd5 exd5 b3 Qd7 c4 dxc4
1440,1637,black,300+0,e4 e5 Nf3 Nf6 Nxe5 d6 Nxf7 Kxf7 d3 Be7
1843,1604,white,0+1,e4 c5 Nc3 e6 Bc4 Nf6 Nf3 d5 exd5 exd5
1833,1374,white,600+8,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 Bg5 O-O
1544,1788,black,300+8,e4 d5 Qf3 dxe4 Qxe4 Nc6 Bc4 Nf6 Qd3 Bd7
1542,1006,white,300+30,e4 d6 d4 e5 Bc4 Nh6 Bxh6 gxh6 dxe5 h5
1795,1831,white,300+0,d4 Nf6 c4 c5 d5 b5 cxb5 a6 e3 axb5
1596,1360,black,540+2,e4 e5 Nf3 g5 d4 f6 dxe5 fxe5 Nxe5 Qe7
1212,1564,black,180+2,g3 d5 Bg2 e6 Nh3 Be7 O-O Nf6 e3 c5
1043,1386,black,300+3,g3 c6 Nf3 e6 e4 b5 Nd4 Qb6 c3 Nf6
1982,2011,draw,240+0,d4 c5 Nf3 cxd4 Nxd4 d5 Bf4 f6 Bg3 e5
1788,1328,white,1200+0,e4 d5 exd5 Nf6 c4 b5 d3 bxc4 dxc4 c6
1587,1652,white,300+2,e4 e5 Bc4 Nc6 Nf3 h6 Nc3 Bc5 d3 Nge7
1664,1500,black,600+5,e4 g6 Bc4 Bg7 d3 e6 c3 b6 Be3 Bb7
1633,1485,black,600+0,e4 Nc6 d4 Nf6 d5 Ne5 Bf4 d6 f3 e6
1998,1848,white,0+1,d4 e6 c4 Nf6 Nc3 d5 Nf3 dxc4 e4 Be7
1819,1807,black,300+0,c4 Nf6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 g6
1662,1634,white,300+1,e4 e5 Nf3 Nc6 d3 h6 Nc3 g5 h3 Bc5
1691,1534,white,420+5,e4 e5 Nf3 d6 d4 h6 dxe5 Bg4 exd6 Bxf3
2005,1815,white,60+0,d4 d5 c4 dxc4 Nc3 Bg4 f3 Bh5 e4 e6
1705,1550,white,300+0,e4 e5 Nf3 Nc6 b3 Bc5 Bb2 d6 Bb5 Bg4
1803,1758,white,180+0,e4 d5 exd5 Qxd5 d4 Nf6 Nc3 Qa5 Bd2 c6
1898,1479,white,300+13,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 d3 O-O
1639,1568,white,900+0,d4 d5 h3 Bf5 e3 e6 c4 Be4 Nf3 c6
1511,1524,white,60+0,d4 e6 e3 d6 f3 b6 Bd3
1722,1641,black,300+0,d4 Nf6 c4 g6 Nc3 Bg7 e3 d6 Nf3 O-O
1667,1696,black,300+8,Nc3 e5 d4 exd4 Qxd4 Nc6 Qa4 Nf6 a3 d5
1562,1227,white,300+0,e4 d5 exd5 Qxd5 Nf3 Nc6 Nc3 Qe6+ Be2 Nf6
1721,1866,white,300+6,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5
1599,1809,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 c6 Ne4 Bf5
1636,1675,black,600+0,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 cxd4 Nxe4
1795,1322,white,1200+0,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qa5
1398,1500,white,180+0,d4 b6 e3 Bb7 f3 g6 Bd3 Bg7 Be4 Bxe4
1790,1617,white,60+0,d4 c5 d5 e5 dxe6 fxe6 Nf3 d5 c3 Be7
1538,1803,black,300+3,e4 e5 Bc4 Nf6 d3 d6 f4 exf4 Bxf4 Be7
1861,1891,black,900+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6
1398,1568,black,180+2,d4 d5 Nf3 e6 Bf4 Nc6 e3 Be7 c4 dxc4
1631,1204,white,180+2,e4 g6 d4 Bg7 Nf3 Nh6 c4 O-O Nc3 e6
