white_elo,black_elo,result,time_control,opening_moves
1786,1823,black,300+2,c4 Nf6 Nc3 g6 e4 d6 d4 Bg7 f3 O-O
1493,1360,black,360+0,e4 e5 Nf3 Nf6 Nc3 Bb4 Bc4 O-O O-O Bxc3
1414,1198,white,900+15,e4 e5 Qh5 Qf6 d3 g6 Qg4 h5 Qf3 Nc6
1888,1680,white,120+4,e4 e6 d4 Ne7 Bd3 Ng6 Ne2 Be7 O-O O-O
1483,1642,white,360+2,e4 e5 Nf3 Qf6 Bc4 Bc5 O-O h6 c3 d6
2002,2115,white,60+0,d4 g6 c4 Bg7 Nc3 c6 e4 Nf6 f3 d5
1647,1339,white,180+1,e4 e5 Nf3 Nc6 Bc4 h6 c3 Bc5 O-O d6
1511,1326,white,300+8,e4 c5 d4 cxd4 Qxd4 Nc6 Qd5 Nf6 Qc4 d6
1527,1442,white,300+0,d4 d5 c4 c6 Nc3 dxc4 Nf3 Nf6 Bg5 e6
1627,1580,black,540+9,e4 e5 Nf3 d6 d4 Bg4 d5 h6 h3 Bh5
1566,1505,black,600+15,e4 e5 Nf3 Nc6 c3 Bc5 d4 exd4 cxd4 Bb6
2230,1421,white,120+0,e4 e5 Bc4 Nc6 Nc3 Bc5 Qg4 g6 Qg3 Nf6
2016,2100,black,60+0,d4 d5 c4 e6 Nc3 Bb4 Nf3 dxc4 e3 b5
1378,1419,black,60+2,d4 d5 e3 Nf6 f4 c6 Nf3 g6 c4 Bg7
1642,1288,white,900+2,d4 c6 c4 d5 Nc3 dxc4 e4 e6 a3 Bd6
1806,1714,white,120+0,e4 e5 Nf3 d6 c3 f5 d4 fxe4 Nxe5 dxe5
1598,1540,black,600+10,e4 c5 Nf3 Nc6 Bc4 h6 Nc3 a6 d4 e6
1314,1135,black,120+0,d4 d5 f3 Nf6 g3 Nc6 g4 e5 g5 Nh5
1603,1578,white,-,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 d3 Bg4
1644,1776,white,300+1,e4 e5 c4 Nf6 Nc3 h6 Nf3 Nc6 d4 exd4
1420,2230,black,120+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qh4 Bd3 Nxd4
1500,1334,white,180+0,d4 d5 Nc3 Nf6 Bf4 Bf5 Nb5 Na6 a3 c6
1654,1495,white,180+1,d4 e6 c4 Be7 Nc3 Nf6 Nf3 O-O e4 b6
1515,1569,white,900+5,c4 Nc6 Nf3 Nf6 d4 b6 Nc3 Ba6 e4 e6
1518,1247,draw,180+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Be6
1299,1471,black,120+0,d4 d6 f3 g6 e4 Bg7 c3 Nf6 f4 O-O
2109,2008,white,60+0,d4 e6 Nf3 d5 Bf4 c5 e3 Nc6 Nbd2 Nf6
1311,1256,white,300+5,d4 c5 dxc5 Qa5+ Nc3 Qxc5 e4 e6 Be3 Qe5
2231,1022,white,120+0,e4 e5 d4 d6 Bc4 Nc6 Nf3 exd4 Nxd4 d5
1946,1854,white,300+8,Nf3 b6 g3 Bb7 Bg2 g5 O-O
1756,1720,white,600+5,d4 d5 c4 e6 Nc3 Bb4 Bd2 Nf6 e3 O-O
1339,1814,white,120+0,d4 d5 Nf3 Nc6 e3 f6 c4 e5 dxe5 d4
1747,1702,black,600+10,d4 Nf6 f4 e6 e3 b6 Nf3 Bb7 Bd3 Nc6
2000,2117,white,60+0,d4 d5 c4 e6 Nc3 Bb4 Nf3 dxc4 e3 b5
1676,1688,black,120+2,e4 g6 d4 Bg7 f4 d6 Nf3 f5 e5 dxe5
1721,1745,white,420+0,Nf3 d5 g3 e6 Bg2 Nf6 O-O c6 c4 Be7
1609,1501,white,180+0,d4 b6 Nc3 Bb7 Bf4 d6 f3 g6 e4 Bg7
1327,1584,white,300+1,d4 d5 c4 dxc4 Qa4+ Bd7 Qxc4 e6 Bf4 Bc6
1459,1420,white,60+0,d3 d5 e3 e5 c3 Nc6 Nd2 Nf6 a3 Bd6
2231,2269,white,120+0,d4 Nf6 Nf3 c5 c3 e6 Bf4 b6 e3 Bb7
2102,2014,black,60+0,d4 d5 Nf3 Bf5 Bf4 e6 e3 Nf6 c4 Bd6
1293,1209,white,120+0,d4 c6 f3 d5 e4 dxe4 fxe4 e6 e5 Bb4+
1666,1269,white,180+1,e4 e5 Nf3 f5 Nxe5 fxe4 Qh5+ g6 Nxg6 Nf6
1488,1346,white,420+0,e3 c5 Be2 e5 Nf3 Bd6 O-O Nf6 d3 Ng4
1761,1659,white,300+1,e4 Nc6 f4 e5 d3 exf4 Bxf4 Bb4+ c3 Bc5
1477,1438,white,300+3,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Qg5
1536,1675,black,120+4,e4 e6 d4 Ne7 Nf3 Ng6 Bc4 Be7 Be3 O-O
1283,1553,black,900+0,e4 e5 d3 Nf6 Bg5 h6 Bxf6 Qxf6 Nf3 Bc5
1937,1888,white,300+8,e4 c5 Bc4 e6 d3 Nc6 Nf3 Be7 h3 Nf6
2027,2088,black,60+0,d4 d5 c4 e6 Nc3 Bb4 Nf3 dxc4 e3 b5
1493,1513,white,360+1,e4 c5 d4 cxd4 Qxd4 Nf6 Nf3 d6 e5 Nfd7
1398,1408,black,60+0,e4 e5 Nf3 Nc6 c3 Bc5 d4 exd4 cxd4 Bb4+
1356,1334,white,300+5,d4 d5 c4 dxc4 e3 b5 a4 c6 axb5 cxb5
1797,1621,white,120+0,e4 d6 d4 Nf6 Nc3 c6 f4 Qa5 Bd3 Bg4
1699,1494,white,60+4,d4 d5 Nf3 e6 Bf4 Bd6 Ne5 Bxe5 dxe5 f6
1706,1510,white,600+5,d4 d5 Nf3 e6 c4 Bb4+ Nc3 a5 a3 Be7
1700,1266,white,180+0,d4 d5 Nc3 e6 a3 Nf6 Bf4 Be7 Nb5 O-O
1453,1406,white,300+8,Nc3 e5 e4 c6 Nf3 Qe7 Bc4 b5 Bb3 d5
2257,2255,white,120+0,d4 b6 c4 Bb7 Nc3 e6 a3 f5 Nf3 Nf6
2097,2018,black,60+0,d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bf4 O-O
1644,1519,black,600+10,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 dxc6
1328,1452,black,300+8,e4 g6 d4 Bg7 e5 e6 h4 Ne7 Bg5 Nbc6
1498,1566,white,300+1,e4 e5 Nf3 d6 h3 Nf6 d3 Nc6 Bg5 Be7
1507,1366,white,300+5,e4 c6 d4 d5 e5 e6 Nf3 c5 c3 Nc6
1651,1769,black,300+1,d4 d5 e3 Nf6 Nf3 e6 c4 c5 cxd5 exd5
1592,1598,white,900+0,e4 e5 Qf3 Nf6 d3 Nc6 c3 Bc5 Be2 d6
1722,1709,black,300+1,e4 e6 f4 d5 e5 c5 Nf3 Qb6 Be2 Nc6
1707,1751,black,900+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6
1474,1438,white,180+0,e4 c5 d4 e6 e5 Nc6 Bb5 f6 Bxc6 bxc6
1682,1727,white,300+2,e4 e5 d3 h6 Be3 Nc6 Be2 Bd6 Nf3 Nf6
1510,1529,black,180+0,e4 d6 Nf3 g6 Bc4 Bg7 Nc3 e6 d3 Nc6
1301,1210,white,120+0,d4 d5 f3 Nc6 g3 e6 c3 Nf6 g4 e5
2234,2268,black,120+0,e4 c5 Nc3 Nc6 f4 g6 Nf3 Bg7 Bb5 e6
2031,2084,white,60+0,d4 d5 c4 e6 Nc3 Bb4 Nf3 dxc4 e3 b5
1585,1260,white,600+10,e4 c5 Nf3 d6 Bc4 h6 e5 Bd7 exd6 exd6
1768,1504,white,60+0,Nf3 d5 d4 f5 c4 e6 Bg5 Be7 Bxe7 Nxe7
1310,1421,black,60+0,d4 d5 f3 Nc6 g3 e5 c3 e4 fxe4 dxe4
1539,1499,black,180+0,d4 d5 c4 g6 Nc3 Bg7 e3 Nf6 cxd5 Nxd5
1537,1585,white,180+10,e4 e5 d4 d6 d5 Nf6 Bb5+ Bd7 Bxd7+ Qxd7
1079,1376,white,300+0,e3 e5 d3 Nf6 c3 Bd6 Nd2 O-O Nb3 Re8
1411,1469,black,120+0,e4 c6 Nf3 e6 b3 d6 Bb2 Nd7 Be2 Ngf6
1833,1792,black,360+0,Nf3 Nc6 b3 Nf6 Bb2 g6 e3 Bg7 d4 d5
2071,2043,black,60+0,d4 d5 Nf3 Bf5 Bf4 e6 c4 Bd6 Nc3 Bxf4
1264,1552,white,300+1,e4 e5 Nf3 d6 Nc3 Nf6 Bc4 Be7 Bxf7+ Kxf7
1511,1544,black,180+3,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Bc4 Nf6
1500,1772,black,60+0,d4 d5 e3 e6 g3 c5 Bg2 Nc6 c3 cxd4
1401,1479,white,120+0,e4 c6 b3 e6 Bb2 d6 g3 Nf6 Bg2 g6
1603,1463,white,900+0,e4 Nc6 c3 Nf6 d3 e5 Qf3 Be7 Be2 O-O
1495,1777,black,300+5,e3 e5 Be2 d5 d3 f5 Nf3 Bd6 O-O Nf6
1512,1527,draw,180+0,e4 d6 Nf3 g6 Bc4 Bg7 Nc3 e6 d3 Nf6
2278,2216,white,120+0,d4 Nf6 c4 e5 dxe5 Ng4 Bf4 Bb4+ Nc3 Nc6
1664,1582,white,480+0,c4 c5 Nc3 e6 g3 a6 Bg2 Bd6 d4 cxd4
1429,1191,black,60+1,d4 e6 e3 b6 g3 Bb7 b3 Bxh1 Nf3 Bxf3
2054,2060,white,60+0,d4 d5 c4 e6 Nc3 Bb4 Nf3 dxc4 e3 b5
1776,1496,white,60+0,Nf3 d5 d4 f6 e3 f5 c4 e6 cxd5 Qxd5
1320,1553,white,300+8,e4 e5 h4 Nf6 f3 h6 c4 Be7 a3 Nxe4
1333,1229,black,240+4,e4 e5 Qf3 c6 Bc4 d5 exd5 cxd5 Bxd5 Nh6
1302,1176,white,120+0,d4 d5 f3 Nc6 g3 Bf5 c3 Nf6 g4 Bg6
1780,1491,white,300+5,e4 e6 f4 Be7 Nf3 Nc6 d4 a5 Bd3 b6
1486,1670,white,180+0,e4 c5 d4 Nc6 d5 Nd4 c3 Nf6 cxd4 Nxe4
1592,1614,white,540+9,e4 e5 h3 Nf6 d3 d5 exd5 Qxd5 a3 Bc5
2048,2065,black,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 Bg4 Be3 Nf6
1665,1419,black,1200+10,e4 d5 exd5 Qxd5 Nc3 Qe5+ Qe2 Qf5 d3 Nc6
1553,1400,white,900+0,e4 e5 Nf3 Nf6 Nc3 Nc6 d4 exd4 Nxd4 Nxd4
1148,1427,black,180+3,e4 c5 Nc3 Nc6 Bc4 e6 Nf3 Qc7 d3 Nf6
1487,1496,black,300+3,e4 e6 d4 Ne7 Nf3 h6 Bd3 a6 c4 b6
1709,1767,black,600+5,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bg5 Be7
1526,1513,white,180+0,e4 e5 f4 Qh4+ Ke2 exf4 Nf3 Qf6 d4 d5
1151,1465,black,120+0,d4 d5 c4 dxc4 Qa4+ Bd7 Qxc4 Nc6 Bf4 b6
1835,1733,white,180+0,d4 Nf6 Nf3 g6 b4 Bg7 Bb2 d5 Nbd2 O-O
1759,1691,black,1800+0,d4 d5 c4 e6 a3 Nf6 Nc3 Be7 Bf4 O-O
2075,2038,white,60+0,d4 d5 c4 e6 Nc3 dxc4 e3 Bb4 Bxc4 c6
1416,1779,black,60+0,e4 c6 d3 d5 exd5 cxd5 Nf3 Bg4 h3 Bxf3
1339,1290,white,300+8,e4 e5 Qh5 Qf6 d3 h6 Bg5 Qg6 Qxg6 fxg6
1813,1705,black,1800+0,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 c3 Nc6
1487,1784,white,300+5,e3 e5 Be2 d5 Nf3 e4 Nd4 c5 Bb5+ Bd7
2200,2287,white,120+0,d4 Nf6 Bf4 e6 e3 c5 c3 b6 Nd2 Bb7
1492,1389,white,60+1,d4 d5 e3 e6 Nf3 Nc6 g3 Bb4+ c3 Bd6
1500,1358,black,360+0,e4 e5 Nf3 Nf6 c4 Bb4 Qb3 a5 Nc3 O-O
1534,1630,white,600+10,e4 e5 Bc4 Nf6 Nc3 a6 d3 Nc6 Bg5 h6
1720,1279,white,-,e4 e5 Nf3 Nc6 Nc3 Bb4 Bb5 Qf6 Bxc6 bxc6
1391,1144,white,180+3,d4 d5 c4 Nf6 Bg5 dxc4 Bxf6 exf6 e4 Be7
1469,1140,black,120+0,e4 e5 Nf3 Nf6 d3 Nc6 a3 Bc5 Be2 d6
1421,1431,white,180+3,e4 c5 Nf3 Nc6 c3 e6 h3 Qc7 Be2 Nf6
1804,1820,white,360+0,d4 Nf6 Nf3 g6 Nbd2 Bg7 e4 d6 Bd3 O-O
1568,1613,white,-,e4 e5 Nf3 Nc6 c4 Nf6 Nc3 Bb4 a3 Bxc3
1521,1782,black,60+0,e4 c6 d4 d5 f3 e5 Ne2 exd4 Nxd4 Bc5
2018,2028,black,60+0,d4 d5 Nf3 e6 e3 Nf6 Bd3 c5 Nbd2 c4
1374,1500,draw,60+1,e4 Nc6 d4 Nf6 Nc3 e6 Bg5 h6 Bh4 g5
1503,1501,white,180+0,e4 g6 d4 Bg7 e5 e6 f4 h5 c4 h4
1786,1517,white,60+0,d4 d5 Nf3 c6 e3 Bf5 c4 Nf6 Nc3 e6
1735,1611,white,600+10,d4 Nc6 f4 f5 e3 g6 g4 e6 h4 Nf6
1260,1449,black,120+0,e3 d5 b3 e6 Bb2 e5 Nf3 Nc6 Bxe5 Nxe5
1501,1694,white,120+4,e4 e6 d4 Ne7 f4 g6 Nf3 Bg7 e5 O-O
1632,1715,white,300+2,e4 e5 f4 exf4 Nf3 g5 h4 f6 hxg5 fxg5
2039,2008,black,60+0,d4 d6 c4 Nf6 Nc3 Nbd7 Nf3 e5 dxe5 dxe5
1589,1682,black,600+10,e4 e5 Nf3 Nf6 Bc4 Nxe4 Nxe5 d5 Qf3 Be6
1444,1456,white,300+8,Nf3 Nc6 e3 Nf6 d4 e5 dxe5 Nxe5 Nxe5 Bd6
1797,1368,white,60+1,e4 e5 Nf3 d6 Bc4 c5 c3 Be7 d4 Be6
1689,1574,draw,480+0,e4 d5 e5 d4 c3 d3 Qa4+ c6 Qe4 Qd5
1790,1430,white,60+0,Nf3 d5 d4 Nc6 c4 dxc4 e3 b5 b3 Nf6
1466,1496,black,60+1,d4 d5 e3 f5 Nf3 g6 c4 dxc4 Bxc4 a6
1579,1579,white,300+8,e4 e5 Nf3 f6 Nc3 Nc6 Bb5 Nge7 d3 a6
2020,2027,white,60+0,d4 d5 Nf3 e6 e3 c5 Bd3 Nc6 c3 Nf6
1560,1557,white,1140+5,e4 e5 Nf3 Nf6 Nc3 d6 a3 Be7 h3 O-O
1537,1454,white,480+1,e4 e5 d4 Qh4 c3 Qxe4+ Be3 exd4 cxd4 Bb4+
1555,1518,white,300+5,e4 e5 f4 d6 Nf3 f5 Nc3 Nc6 Bc4 fxe4
1427,1793,black,60+0,e4 c6 e5 d5 d4 Bf5 Nf3 Bg4 Be2 Bxf3
1758,1444,white,600+0,d4 d5 Bf4 Nf6 e3 e6 Bg5 Be7 Nf3 Ne4
1836,1765,black,300+5,e4 e5 f4 exf4 Nf3 g5 Bc4 Qe7 Nc3 c6
1507,1455,black,60+1,d4 c5 e3 cxd4 Qxd4 Nc6 Qd1 e6 g3 Nf6
1616,1658,white,600+10,e4 c6 d4 d5 Nc3 dxe4 Nxe4 g6 Nc3 Bg7
2016,2031,black,60+0,d4 d6 Nf3 Nf6 c4 Nbd7 Nc3 e5 d5 Be7
1952,1848,draw,180+0,Nc3 f5 d4 Nf6 Nf3 g6 Bg5 Bg7 e3 d6
1269,1368,black,60+5,Nc3 e6 b3 d6 Bb2 Be7 e3 Nf6 Qf3 Bd7
1143,1251,black,300+0,e3 e5 d3 d5 c3 e4 Nd2 exd3 Bxd3 Nc6
1808,1815,white,360+0,Nf3 Nc6 b3 e5 d3 d5 Bb2 f6 e3 Be6
1795,1424,white,60+0,Nf3 d5 d4 Nc6 e3 Bg4 c4 Bxf3 Qxf3 dxc4
1335,1465,white,300+5,d4 d5 c4 dxc4 Nc3 Be6 e3 Qd7 Nf3 h6
2041,2006,white,60+0,d4 d5 Nf3 e6 e3 c5 Bd3 Nc6 c3 f6
1750,1694,white,300+6,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nf3 Nf6
1799,1381,white,60+1,d4 d5 Nf3 e6 c4 c6 Nc3 Bb4 e3 Nf6
1500,1735,black,600+8,e4 c5 Nf3 Nc6 Nc3 g6 d3 Bg7 Be3 b6
1602,1594,black,540+9,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Ba4 Be7
1765,1955,black,300+8,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6
1610,1464,white,900+0,e4 e6 Qf3 Bc5 d3 Nf6 Be2 h6 h3 O-O
1395,1510,black,240+4,d4 Nc6 d5 Nb4 c4 e6 dxe6 fxe6 e4 Qh4
1558,1803,black,120+0,e4 Nc6 f4 e5 Nf3 exf4 d4 g5 d5 g4
1350,1819,black,300+8,e4 d5 e5 f6 Bb5+ Bd7 Qe2 Bxb5 Qxb5+ c6
1455,965,white,120+0,e4 Nc6 Nf3 e5 a3 d6 d3 Bg4 Be2 Nf6
1552,1419,white,180+3,e4 c5 Nf3 Nc6 Nc3 e6 d4 cxd4 Nxd4 Qc7
1378,1802,black,60+1,e4 c6 d3 d5 e5 d4 c3 c5 cxd4 cxd4
1996,1639,white,60+0,d4 c6 Nf3 d5 c4 e6 Nc3 Nf6 Bg5 Bb4
1742,1755,white,600+10,d4 d5 e3 Nf6 f4 e6 Nf3 c5 c3 cxd4
1804,1374,white,60+1,d4 d5 c4 e6 Nc3 Bb4 Nf3 Nc6 Bg5 f6
1581,1500,black,600+10,e4 e5 Nf3 d6 Bc4 Nh6 Nc3 Bg4 h3 Bc8
1761,1074,white,600+0,d4 d5 Bf4 Nc6 e3 e6 Bb5 Bd7 Bxc6 Bxc6
1853,1948,white,180+0,d4 e6 Nf3 d5 e3 Nf6 Bd3 Ne4 Nbd2 f5
1727,1593,white,540+9,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Bc5
1852,2051,black,60+0,e4 d6 Nf3 Nf6 d3 Nbd7 c3 e5 Be2 Be7
1637,1999,black,60+0,c4 e5 Nc3 Nc6 d3 Bc5 g3 Qf6 Bg2 Qxf2+
1723,1654,black,420+3,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 e5 Qe7
1886,1622,white,240+0,e4 e5 Nf3 f5 Nc3 Nf6 Bc4 fxe4 Nxe5 d5
2002,1634,white,60+0,d4 c6 Nf3 d5 Bf4 b5 a4 e6 e4 bxa4
1371,1806,black,60+1,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Bc5 Bb5 Qh4
1808,2274,black,120+0,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7
2056,1846,black,60+0,d4 d6 Nf3 c6 Bf4 Nf6 e3 e6 h3 Be7
1360,1396,white,600+0,e4 e5 Nf3 d6 h3 Nf6 d3 Be7 Bg5 O-O
1516,1511,black,180+0,e4 c6 e5 d6 f4 dxe5 fxe5 Qd5 d4 Qe4+
1586,1790,white,540+9,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Qxd4 Nc6
1631,2004,black,60+0,c4 e5 Nc3 Nc6 d3 Bc5 g3 d6 Bg2 Nf6
1808,1368,white,60+1,e4 e5 Nf3 d6 Bc4 Bg4 d4 exd4 Qxd4 Nc6
1866,2040,black,60+0,e3 d6 d4 Nf6 c4 Nbd7 Nc3 e5 d5 Be7
1567,1385,white,1800+0,e4 e5 Nf3 Nf6 d3 d6 Nc3 g6 Bg5 Bg7
1450,1370,white,300+5,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 d6 d4 exd4
2006,1629,white,60+0,e4 c6 Nf3 d5 exd5 cxd5 d4 e6 c4 Nc6
1500,1470,black,600+10,e4 e5 f4 d6 Nf3 Bg4 Bc4 h6 O-O exf4
1441,1477,draw,300+8,Nf3 d5 d4 h6 e3 e6 Bd3 Nc6 Nc3 Nf6
2275,1806,white,120+0,e4 Nc6 Nc3 e5 f4 exf4 Nf3 g5 d4 Bg7
1760,1500,black,60+15,e4 d6 d4 Nf6 Nc3 c6 Nf3 Bg4 Bg5 Nbd7
1578,1666,white,420+3,e4 e5 f4 f6 Nf3 Nc6 Bc4 a6 O-O d6
1856,1584,white,300+1,e4 c5 c3 d6 d4 cxd4 cxd4 e6 Bb5+ Bd7
1348,1443,white,300+8,e4 e5 Nc3 g6 h4 Bg7 Nf3 d6 Ng5 Nf6
1338,1376,white,360+0,h4 e5 h5 d5 h6 gxh6 d4 e4 Nc3 Be6
2045,1859,white,60+0,d4 d5 Nf3 c6 c4 e6 cxd5 exd5 Nc3 Nf6
1394,1460,black,360+10,e4 g6 Nf3 Bg7 d4 e6 Be3 Ne7 Bd3 Nbc6
1762,1714,white,600+0,d4 d5 Bf4 c6 Bxb8 Rxb8 e3 Nf6 Bd3 e6
2009,2271,black,60+0,d4 a6 Nf3 b5 Bf4 Bb7 e3 d6 Be2 Nd7
1481,1455,white,180+5,e4 e5 d3 Nc6 Be3 Nf6 Bg5 Be7 Nc3 h6
1495,1522,white,180+0,e4 c6 Nf3 e6 Bc4 d5 exd5 cxd5 Bb3 Nf6
1628,1546,black,600+10,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c5
1852,2051,black,60+0,e4 d6 Nf3 Nf6 e5 dxe5 Nxe5 Nbd7 Nxf7 Kxf7
1533,1618,black,300+1,e4 e5 Nf3 f5 exf5 e4 Qe2 Nf6 d3 d5
1133,1421,white,60+0,e4 e5 Bd3 d6 Qe2 Nc6 Nc3 Nd4 Qd1 Nf6
1411,1875,black,180+3,d4 d6 c4 Nf6 Nc3 c6 Nf3 Bg4 e3 Nbd7
2276,2005,white,60+0,c4 e5 Nc3 Nc6 g3 Bc5 Bg2 Qf6 e3 d6
1489,1296,white,660+0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d5 Bxc6+ bxc6
1388,1456,black,300+3,e4 e6 Nf3 d5 Ne5 dxe4 Qh5 g6 Qh3 Bg7
1339,1244,black,180+5,d4 d5 Bf4 c6 Nf3 Na6 e3 Qd7 Nc3 Qf5
1478,1209,black,900+10,e4 e5 Nf3 f6 Bc4 Nh6 d4 g5 dxe5 Bg7
1118,1500,black,300+0,e3 e5 d3 d5 c3 Nf6 Nf3 Nc6 Nbd2 Be7
2057,2277,black,120+0,d4 Nf6 Nf3 e6 e3 c5 Bd3 b6 c4 Bb7
1400,1174,white,60+0,e4 d5 e5 d4 c3 Nc6 cxd4 Nxd4 Nf3 c5
1518,1387,white,240+4,e4 e5 b3 Bc5 Bb2 d6 h4 a6 f3 Nf6
1601,1580,black,-,e4 c5 Nc3 Nc6 Bb5 a6 Bc4 d6 f4 e5
2001,2280,black,60+0,d4 d5 Nf3 Nf6 Bf4 h6 e3 c6 c4 Nbd7
1510,1508,black,180+0,c4 e6 Nc3 d5 cxd5 exd5 d4 c5 dxc5 Bxc5
1759,1492,black,300+6,e4 e5 f4 Nc6 Nf3 d6 Bc4 h6 O-O exf4
1500,1569,black,600+3,e4 e5 Nf3 Nf6 d4 Nxe4 Nxe5 Qe7 Bd2 d6
1702,1626,white,300+2,d4 d5 a3 e6 e3 Nf6 h3 Bd6 Nf3 O-O
1878,1409,white,180+3,d4 d5 Nf3 Nc6 e3 e6 c4 dxc4 Bxc4 Nf6
1060,1405,black,60+0,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nc6
1373,1384,black,600+0,e4 d5 e5 d4 d3 f6 Bf4 fxe5 Bxe5 Nc6
1961,1760,black,300+8,Nf3 d5 c4 d4 d3 c5 g3 Nc6 Bg2 e5
1880,1778,white,300+5,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 a6
1363,1524,black,300+1,c4 e5 d3 d6 e4 Nf6 Nc3 c6 Bg5 Be7
2284,1997,black,60+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Qf6
2282,2052,white,120+0,d4 d6 Nf3 Nf6 g3 Nbd7 Bg2 g6 O-O Bg7
1560,1408,black,180+3,e4 c5 Nf3 Nc6 Bc4 e6 Nc3 Qc7 d4 a6
1719,1786,draw,1800+0,d4 Nf6 Nc3 e6 e4 d5 e5 Nfd7 Nf3 c5
1617,1495,draw,900+0,e4 e6 Qf3 b6 d3 Bb7 Be3 Qf6 Nd2 Qxb2
1488,1442,black,900+3,d4 d5 e3 Nf6 Nf3 e6 Bd3 Bd6 Bd2 O-O
1483,1459,black,180+5,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nf6 Bd2 e6
1469,1306,black,300+2,e4 d5 d4 dxe4 c3 Nf6 Bc4 a6 Ne2 b5
1379,1720,white,1440+0,e4 e5 Nf3 d6 Bc4 Bd7 Ng5 Nh6 d3 b5
2047,2287,black,120+0,d4 Nf6 Nf3 c5 e3 e6 Bd3 b6 O-O Bb7
1351,1301,white,300+5,d4 e6 Nf3 c6 e3 b5 a4 Ba6 axb5 Bxb5
1753,1746,black,600+10,d4 d5 e3 Nf6 f4 Ne4 Bd3 f5 Nf3 e6
1618,1892,black,240+0,e4 d6 Nf3 Nf6 Nc3 e5 d3 Be7 Bg5 O-O
1645,1770,white,300+5,d4 d5 Nf3 e6 e3 c5 dxc5 Bxc5 Bd3 Nf6
1425,1541,white,180+3,d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 Nf3 e6
1801,1722,white,540+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6
1457,1401,black,120+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bd3 Bc5
1550,1554,white,300+0,e4 c5 Nc3 e6 Bc4 a6 Nge2 b5 Bb3 c4
1541,1425,white,180+3,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Qc7
1230,1455,black,300+8,d4 d5 Nc3 Nf6 Bg5 Ne4 Nxe4 dxe4 h3 h6
1503,1560,white,180+0,e4 b6 d4 Bb7 d5 e6 c4 exd5 cxd5 Ne7
1967,1713,white,600+0,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 Ngf6
1503,1718,black,600+0,e4 c5 Nc3 e6 Nf3 d5 exd5 exd5 Bb5+ Bd7
1110,1500,white,300+0,e3 e5 d3 Qh4 Nd2 Nc6 Ndf3 Qg4 Be2 Bb4+
1632,1820,draw,900+0,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 d4 Bb4+
1309,1327,black,120+0,d4 d5 f3 e6 g3 g6 e4 Bg7 e5 Ne7
1535,1476,white,300+8,e4 c5 Bc4 Nc6 d3 e6 Nh3 h6 Qf3 Nd4
1531,1464,white,300+1,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 c3 Ne7
1511,1741,black,300+6,f4 e5 e3 Bd6 Nf3 exf4 exf4 Qf6 g3 Nc6
1390,1482,white,300+8,e4 e5 Qh5 Nf6 Qxe5+ Be7 Nc3 O-O d4 Re8
1389,1217,white,600+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qd6 Nf3 Bg4
1590,1491,white,900+0,e4 e5 Nf3 Nc6 Bc4 d6 O-O Bg4 Re1 Na5
1540,1666,white,300+1,e4 e6 Nf3 e5 d3 Nc6 Nc3 Nf6 Be2 Bb4
